n,SMILE,class
252,ON=C(O)c1ccc(N=c2c3ccccc3[nH]c3ccc(OC(F)(F)F)cc23)cc1,0.0
253,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1,1.0
254,CN1CCC2(C)c3cc(OC(=O)NCCCCCCCN4CCOCC4)ccc3N(C)C12,1.0
255,COc1nc(-c2cc[nH]c(=NC(=O)C3CC3)c2)sc1C(=O)NCCN=c1c2c([nH]c3ccccc13)CCCC2,1.0
256,C#CCN(C)CCc1cccc(OC(=O)N(C)CC)c1,0.0
257,CCC1OC2OC(C=CC=CC=Cc3oc(=O)cc(OC=CC(C)C(=O)OC)c3C)C(O)C2(C)C1(C)O,0.0
258,COc1ccc(Cn2cc(C(=O)NCCCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)c(=O)c3ccccc32)cc1,1.0
259,Fc1ccc2c(C3CCN(CCN4CCCCC4)CC3)noc2c1,0.0
260,C[N+](C)(Cc1ccccc1)c1cccc(O)c1,0.0
261,C[n+]1cccc(OC(=O)Nc2ccccc2)c1,0.0
262,COc1cc(C=NO)c(O)c(CN2CCC(CN3CCc4cc(OC)c(OC)cc4C3c3ccccc3)CC2)c1,0.0
263,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCCCCN=c1c3c([nH]c4ccccc14)CCCC3)O2,1.0
264,CNC(=O)c1sc(-c2cc[nH]c(=NC(=O)C3CC3)c2)nc1OCCc1cn(CCN=c2c3c([nH]c4ccc(OC)cc24)CCCC3)nn1,0.0
265,C#CCNC1CCc2c(Cl)cc(OC(=O)N(C)CC)cc21,0.0
266,CCN=c1[nH]c(=NCc2ccc(OC)c(OC)c2)c2ccccc2[nH]1,0.0
267,COc1ccc(CN=c2c3c([nH]c4ccccc24)CCCC3)cc1,0.0
268,CN(C)c1ccc(CC(=O)NCCCCCCCCCCNC23CC4CC(CC(C4)C2)C3)cc1,0.0
269,CN1CC(c2ccccc2Cl)C2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,0.0
270,COc1cc(N)c(I)cc1C(=O)NCC1CCN(CC2CCCCC2)CC1,0.0
271,COc1ccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c(OC)c1OC,0.0
272,C#CC(C)OC[n+]1ccn(C)c1C=NO,0.0
273,COc1ccc(C(=O)c2ccc(CN(C)Cc3cccc([N+](=O)[O-])c3)cc2)cc1OC,0.0
274,CN(CCCCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1ccccc1,1.0
275,COc1cc(C=CC(=O)N2CCN(Cc3ccccc3)CC2)ccc1OC(=O)N(c1ccccc1)c1ccccc1,0.0
276,CCc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CC[N+](C)([O-])C1N2C,1.0
277,COc1ccc(-c2ccc(OCC(=O)NCCCN3CCCCC3)cc2)cc1,0.0
278,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)OC2N3C)cc1,0.0
279,COc1c2c(cc3c1OCO3)C13C=CC(OC)CC1N(C2)CC3OC(=O)c1ccc2ccccc2c1,0.0
280,CCN(CCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,1.0
281,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2C(=O)OC)cc1,1.0
282,CC(C)=NNc1cc(NCCSCc2ccc(CN(C)C)o2)c([N+](=O)[O-])cc1[N+](=O)[O-],1.0
283,O=[N+]([O-])c1ccc(C=NC2CCN(Cc3ccccc3)CC2)cc1,1.0
284,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1,1.0
285,O=C(CCCCCCN=c1c2c([nH]c3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12,1.0
286,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCCN=c1c3c([nH]c4ccccc14)CCCC3)O2,1.0
287,ON=CC1=NCCN1Cc1ccc(Cl)cc1Cl,0.0
288,O=C(CCC1CCN(Cc2ccccc2Cl)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,1.0
289,CCCCCCCNC(=O)Oc1ccc2c(c1)CN1CCc3ccccc3C1N2C,0.0
290,N=c1c2c([nH]c3cc(Cl)ccc13)CC(CNC(=O)CCCCC1CCSS1)CC2,0.0
291,CCC1=CC2Cc3[nH]c4cc(C)cc(C)c4c(=N)c3C(C1)C2,1.0
292,O=C(NCCCCCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2)c1cc(=O)c2cc(O)c(O)cc2o1,1.0
293,COc1ccc2[nH]cc(CCCN3CCN(C(=O)CN4CCN(C(=O)c5ccc(C)cc5)CC4)CC3)c2c1,0.0
294,CN1Cc2cc(O)ccc2N(C)C1c1ccncc1,0.0
295,O=C(NN=Cc1ccc(F)cc1)N1CCN(c2ccccn2)CC1,0.0
296,CCN(CCCCCCOCCCCCCCCOCCCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC,1.0
297,COc1ccc(C2=NN(C(C)=O)C(c3ccc(-n4cnc5ccccc54)cc3)C2)cc1OC,0.0
298,CCN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,0.0
299,CS(=O)(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,1.0
300,N=c1c2c([nH]c3ccccc13)-c1ccc(F)cc1C2,1.0
301,CC(C)(C)c1cccc(C(=O)C(F)(F)F)c1,1.0
302,COc1ccc(C=CC(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1OC,1.0
303,COc1ccc2c(c1)CCC(CC1C=CN(Cc3ccccc3F)C=C1C(C)=O)C2=O,0.0
304,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(C)c3)cc1Br)C2=O,1.0
305,COc1c2c(cc3c1OCO3)C13C=CC(OC)CC1N(C2)CC3OC(=O)c1ccoc1,0.0
306,CN(CCC(=O)N1CCN(CCN=c2c3c([nH]c4ccccc24)CCCC3)CC1)c1ccccc1,1.0
307,CN(C)C(=O)Oc1cccc2c1cc(C(=O)NCCOCCO)c[n+]2C,1.0
308,O=C(N=c1cc(-c2cn(CCN=c3c4c([nH]c5ccccc35)CCCC4)nn2)cc[nH]1)Nc1cccc2c1C1CCCCN1C2=O,1.0
309,COc1cccc2cc[n+](-c3ccc(C)cc3)cc12,0.0
310,Cc1coc2c1c(=O)oc(=O)c1c3c(ccc12)C(C)(C)CCC3,0.0
311,CN(C[PH](=O)(=O)O)C[PH](=O)(=O)O,0.0
312,CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3NC12,1.0
313,CCN1CC2(C)C(CC=C3CC4C(=O)CC5(C)C(C(C)N(C)C)C(O)CC5(C)C4CCC32)N=C1C(C)C,0.0
314,CCCC(C)n1cc(C(=O)C(F)(F)F)cn1,1.0
315,O=C(CNCCCc1ccccc1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,1.0
316,O=C1CC(c2ccc(OCCCCN3CCC(Cc4ccccc4)CC3)cc2)Oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)cc(O)c21,0.0
317,CCN(CC)c1cc(C=C2OC(=O)c3cc(OC)c(OC)cc32)ccc1O,1.0
318,COc1ccc2c(c1)C(=O)C(=CC1CCN(Cc3ccccc3)CC1)C2,1.0
319,CCN(CC)CCOc1ccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)cc1,0.0
320,COc1cccc(CNC2CCN(Cc3ccccc3)C2)c1OC,0.0
321,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCn1ccnc1C=NO)CC2,0.0
322,Nc1ccc2c(c1)c(-c1ccccc1)[n+](CCCNCCCNCCCN=c1c3c([nH]c4ccccc14)CCCC3)c1cc(N)ccc21,1.0
323,O=C1C(=Cc2ccc(O)cc2)COc2ccccc21,0.0
324,C[N+]1(Cc2ccccc2)CCC(CCC(=O)c2ccc3c(c2)CCO3)CC1,1.0
325,C=CC[N+](C)(C)c1ccccc1O,0.0
326,COc1cc(C=Cc2ccc3ccccc3[n+]2C)cc(OC)c1OC,0.0
327,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC(C#N)CC4)cc3)cc12,0.0
328,COc1ccc2[nH]c3c(c(=N)c2c1)CCCC3,0.0
329,Nc1cccc(Cl)c1Oc1ccc(CNc2cccc(Br)c2)cc1,0.0
330,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCN(C)CCCCN=c4c5c([nH]c6ccccc46)CCCC5)c3C(C1)C2,1.0
331,CCN(C)C(=O)OC1CCCN(C2Cc3ccccc3C2)C1,0.0
332,CC1CCCC(C)N1S(=O)(=O)c1cccc([N+](=O)[O-])c1,1.0
333,CCn1c2ccccc2c2cc(C=Cc3ccc4ccccc4n3)ccc21,0.0
334,COc1cccc2cc[n+](-c3cccc(C#N)c3)cc12,0.0
335,C[n+]1c(C=Cc2cc([N+](=O)[O-])ccc2O)ccc2ccccc21,0.0
336,COc1cccc2c1Cc1c-2[nH]c2ccccc2c1=N,0.0
337,COc1ccc(-c2[nH]c(=NC(=O)C3CCN(Cc4cc(F)cc(F)c4)CC3)sc2-c2ccc(OC)cc2)cc1,0.0
338,Cc1ccc2oc(-c3ccc(OCCCCCCN4CCCCCC4)cc3)cc(=O)c2c1,1.0
339,COc1cc2c(cc1OC)C(=O)C(=Cc1cc[n+](Cc3ccc(C)cc3)cc1)C2,1.0
340,CN1CC(c2ccc(Br)cc2)C2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,0.0
341,O=C(CCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2)NC12CC3CC(F)(CC(C1)c1ccccc13)C2,1.0
342,COc1cccc(C=NNC(=O)N2CCN(c3ccccn3)CC2)c1OC,0.0
343,CCN(CCCCCC=Nc1c(O)c(-c2ccccc2)c(NCCCCCCN(CC)Cc2ccccc2OC)c(O)c1-c1ccccc1)Cc1ccccc1OC,1.0
344,C#CCN(C)C1CCc2ccc(OC(=O)N(C)C)cc21,0.0
345,C[N+](C)(Cc1ccccc1)c1ccc(O)cc1,0.0
346,CCN(CCCCCCN1CCN(CCCCCCN(CC)Cc2ccccc2OC)C1=O)Cc1ccccc1OC,1.0
347,c1ccc(CN2CCC(CCN=c3cc4c(n[nH]3)-c3ccccc3C4)CC2)cc1,1.0
348,CN(C)Cc1ccc(CSCCNc2ccc(F)cc2[N+](=O)[O-])o1,1.0
349,Cc1cccc(CN2CCC(CC(=O)NCCc3c[nH]c4ccccc34)CC2)c1,0.0
350,ON=CC1=NCCCN1Cc1ccccc1,0.0
351,c1ccc(CN=c2cc[nH]c(N3CCNCC3)n2)cc1,0.0
352,COc1cccc(CN2CCC(=CC3Cc4cc(OC)ccc4C3=O)CC2)c1,1.0
353,COc1ccc(CC(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1OC,0.0
354,N=c1c2c([nH]c3c1C(c1cccc(Br)c1)NC(=S)N3)CCCC2,1.0
355,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,0.0
356,CCN(CC)CCCCCCOc1ccc(CC2NCCc3cc(OC)c(OC)cc32)cc1,0.0
357,CC12CCC3C(CCC4C(C)(C(=O)OCC[N+](C)(C)C)CCCC34C)(CC1=O)C2,0.0
358,CN1Cc2cc(O)ccc2N(C)C1c1ccc(Cl)cc1,0.0
359,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1ccc([N+](=O)[O-])cc1)CCCC3,1.0
360,CCCN=c1[nH]c(=NCCc2ccc(OC)c(OC)c2)c2ccccc2[nH]1,0.0
361,CCN=c1c2c([nH]c3ccc(OC)cc13)CCCC2,0.0
362,NC(=O)c1cc[n+](CCCCC[n+]2cccc(NC(=O)C=NO)c2)cc1,0.0
363,CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)Cc6ccc(C(F)(F)F)cc6)C(O)CC3(C)C5CCC4C2(C)CS1,1.0
364,CNC(=O)Oc1cccc(CN(C)CCCOc2cccc(Cc3ccccc3)c2)c1,1.0
365,COc1ccc(-c2[nH]c(=NC(=O)C3CCN(Cc4ccccc4C#N)CC3)sc2-c2ccc(OC)cc2)cc1,0.0
366,O=C(C=NO)Nc1ccc[n+](Cc2ccccc2C[n+]2cccc(NC(=O)C=NO)c2)c1,0.0
367,COc1ccc(C(=O)c2ccc(C=CCN(C)Cc3ccccc3)cc2)cc1OC,0.0
368,Cc1ccc2[nH]c(-c3ccc(OCCN(C)C)cc3)nc2c1,0.0
369,c1ccc(CN2CCC(CCN=c3cc4c(n[nH]3)-c3ccccc3CC4)CC2)cc1,1.0
370,CC(C)=CCC1CC2(CC=C(C)C)C(=O)OC(CC=C(C)C)(C(=O)C(C(=O)C(C)C)C1(C)CC=CC(C)(C)O)C2=O,0.0
371,CCC(C)C(=O)C12C(=O)C3(CC=C(C)C)CC(CC=C(C)C)C1(C)CCC(C(C)(C)O)OC2=C(CC=C(C)C)C3=O,0.0
372,COc1ccc(C2c3c([nH]c4c(c3=N)CCCC4)N=C3CC(C)(C)CC(=O)C32)cc1,1.0
373,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(Cl)c3)CC1)C2,1.0
374,Cc1ccc(C2C3CSCN3C3(C(=O)c4ccccc4C3=O)C23CSc2ccccc2C3=O)cc1,0.0
375,COc1ccc2c(c1)C(=O)C(=CC1CCN(Cc3ccc4c(c3)OCO4)CC1)C2,0.0
376,COC(=O)c1cc2c(=N)c3c([nH]c2nc1C)CCCCC3,0.0
377,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc4cccc(O)c4n3)CC1)C2,0.0
378,CNC(=O)c1sc(-c2cc[nH]c(=NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2cccc(Br)c2)CC1,0.0
379,CON(C)C(=O)Oc1ccc(-c2cc(=O)c3c(OC(=O)N(C)OC)cc(OC(=O)N(C)OC)cc3o2)cc1,0.0
380,COc1cc(N)c(Br)cc1C(=O)NCC1CCN(CC2CCCCC2)CC1,0.0
381,COC[n+]1ccn(C)c1C=NO,0.0
382,COc1ccc(C(=O)N2c3ccccc3Sc3ccccc32)cc1OC,0.0
383,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CCN=c3c4c([nH]c5cc(Cl)ccc35)CCCC4)CC1)C2,1.0
384,COc1ccc(NC(=O)c2cc(=O)c3cc(C=CC(=O)OCCN(C)C)ccc3o2)cc1,1.0
385,O=C(NN=Cc1ccc(O)cc1O)N1CCN(c2ccccn2)CC1,0.0
386,CNC(=O)c1sc(-c2cc[nH]c(=NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccc(Br)cc2)CC1,0.0
387,COc1c2c(cc3c1OCO3)C13C=CC(OC)CC1N(C2)CC3OC(=O)c1ccccc1,0.0
388,C=Cc1oc2ccc(Br)cc2c(=O)c1CN(C=CC(=O)OC)Cc1ccccc1,0.0
389,NC(=O)c1sc(-c2cc[nH]c(=NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccccc2)CC1,0.0
390,CN(CCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F,1.0
391,O=C1c2ccccc2C(=O)N1CCCCCCNCc1ccc(F)cc1F,0.0
392,COc1ccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccc(OC)cc45)CC3)CC2)cc1,0.0
393,COc1ccccc1CNCCCCCCNCCCCCNCCCCCCNCc1ccccc1OC,0.0
394,CCCN1Cc2cc(O)ccc2N(C)C1c1ccccc1,0.0
395,COc1ccc2[nH]c3c(c(=NCCN=C4CC(=O)c5c(O)cccc5C4=O)c2c1)CCCC3,1.0
396,COc1ccc(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)cc1,0.0
397,C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)C)c1,0.0
398,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OCC(=Cc2cc(OC)c(OC)c(OC)c2)C3=O)c1,1.0
399,Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COCOC2,0.0
400,COc1cc(CCC(=O)N=CC(=O)Nc2cccc(C)c2)ccc1O,0.0
401,CC12CCC3C(CCC4C(C)(C(=O)OCC[N+](C)(C)CCCCCCCCCC[N+](C)(C)CCOC(=O)C5(C)CCCC6(C)C7CCC8(C)CC7(CCC56)CC8=O)CCCC34C)(CC1=O)C2,0.0
402,O=C(c1ccccc1)N1c2ccccc2Sc2ccc(Cl)cc21,0.0
403,COc1ccc(C(F)(F)F)c[n+]1CCCCCOc1ccc2c(C)cc(=O)oc2c1,1.0
404,ON=Cc1nc(CCCCCN=c2c3c([nH]c4ccccc24)CCCC3)ccc1O,1.0
405,CN1CC(c2ccccc2Br)C2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,0.0
406,Cc1cccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)c1,0.0
407,O=C(CCC1CCN(Cc2ccccc2)CC1)c1cc2c3c(c1)CCC(=O)N3CCC2,1.0
408,O=c1nc2n(Cc3ccccc3F)c3ccccc3nc-2c(=O)[nH]1,0.0
409,Cc1ccc(C[n+]2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,0.0
410,O=C1CCN(Cc2ccccc2)CC1=Cc1cn(Cc2ccccc2)c2ccccc12,0.0
411,COC(=O)c1ccccc1C[n+]1ccc(CC2Cc3cc(OC)c(OC)cc3C2=O)c(C(=O)Oc2c(Cl)cc(Cl)cc2Cl)c1,1.0
412,COc1cccc2cc[n+](-c3ccc(Br)cc3)cc12,1.0
413,C#CCN1CCC(OC(=O)Nc2ccc(C(C)C)cc2)CC1,0.0
414,CN(C)CCOc1cccc(C=C2COc3ccccc3C2=O)c1,0.0
415,COc1ccc2c3c1OC1CC(O)C=CC31CCN(CCCCCCCCN1C(=O)c3ccccc3S1(=O)=O)C2,1.0
416,CCCCCCOC(=O)C(CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2cccnc2s1,1.0
417,COc1ccc2oc(C(=O)NC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,1.0
418,CCCCN(C)c1nc2ccccc2[nH]1,0.0
419,CCCCCCCNC(=O)Oc1cccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1,0.0
420,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3C)CC1)C2,1.0
421,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCN=c2c3c([nH]c4ccccc24)CCCC3)cc1,1.0
422,CSC(Cn1nnc2cc(C#Cc3ccc(N4CC5(COC5)C4)cc3)ccc21)N(O)C=O,0.0
423,CCN1CCN(CCCNC(=O)COc2ccc(-c3ccccc3)cc2)CC1,0.0
424,CN=c1[nH]c(=NCCc2ccccc2)c2ccccc2[nH]1,0.0
425,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCN=c1c3c([nH]c4ccccc14)CCCC3)O2,1.0
426,c1ccc2c(c1)ccc[n+]2CCOCC[n+]1cccc2ccccc21,0.0
427,N=c1c2c([nH]c3cnccc13)OCCC2,0.0
428,COc1ccc2c(ccc[n+]2Cc2ccccc2)c1,0.0
429,COc1cccc2cc(C(=O)NCCCCCCN=c3c4c([nH]c5ccccc35)CCC4)oc12,0.0
430,CC(=O)c1c[n+](Cc2cccc(Cl)c2)ccc1CC1Cc2cc(F)ccc2C1=O,0.0
431,COc1cc(-c2cc3c(c(=O)o2)CC2(O)C(C)(CCC4(O)C(C)(C)C=CC(=O)C42C)O3)cc(OC)c1O,1.0
432,O=C(Cc1c[nH]c2ccccc12)NCCC1CCN(Cc2ccccc2)CC1,0.0
433,COc1cc2c(cc1OC)C(=Cc1ccc(N3CCCCC3)c(O)c1)OC2=O,1.0
434,Cc1ccc(C2c3ccc4cccnc4c3Oc3[nH]c4c(c(=N)c32)CCCC4)cc1,0.0
435,N#Cc1c(N)[nH]c(=NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,1.0
436,COc1ccc(CCOCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1OC,1.0
437,NC(=O)c1sc(-c2cc[nH]c(=NC(=O)C3CC3)c2)nc1O,0.0
438,CCCCCCCNC(=O)Oc1cccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1,1.0
439,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCOCCOCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1,1.0
440,S=C(NCCN1CCCCC1)Nc1cccc(Cl)c1,0.0
441,c1ccc2c(c1)CCCN2c1nc2ccccc2[nH]1,0.0
442,COc1ccc(C2=NN(C(C)=O)C(c3ccc(-n4ccnc4)cc3)C2)cc1OC,0.0
443,CCC(C)C1=NC2CC=C3CC4C(=O)CC5(C)C(C(C)N(C)C)C(O)CC5(C)C4CCC3C2(C)CN1,0.0
444,C=C(C)C[N+](C)(C)c1ccccc1OC,0.0
445,CC(C(=O)NCCCNCCCN=C1CC(=O)c2ccccc2C1=O)c1ccc(-c2ccccc2)c(F)c1,0.0
446,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2)CN(C)C12C(=O)Nc1ccc(Cl)cc12,0.0
447,COc1ccc(Cn2cc(C(=O)NCCCCCN=c3c4c([nH]c5cc(Cl)ccc35)CCCC4)c(=O)c3ccccc32)cc1,1.0
448,O=C(C=NO)Nc1ccc[n+](CCCC[n+]2cccc(NC(=O)C=NO)c2)c1,0.0
449,C#CCN(CCC1CCN(Cc2ccccc2)CC1)Cc1ccc2cccc(O)c2n1,0.0
450,CN1CCC2(C)c3cc(OC(=O)NCCCCCCCCCN4CCOCC4)ccc3N(C)C12,1.0
451,CC1(C)CCCN(Cc2ccc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)cc2)C1,0.0
452,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CC1CCN(Cc2ccccc2)CC1,0.0
453,CN1CCC2(C)c3cc(OC(=O)NCCCCCCCCCCN4CCOCC4)ccc3N(C)C12,1.0
454,CCC(CN1CCCC1=O)C(=O)NCCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CC1C=C(C)CC2C1,1.0
455,COc1ccc2[nH]cc(CCCN3CCN(C(=O)CN4CCN(C(=O)c5ccccc5)CC4)CC3)c2c1,0.0
456,C[n+]1c2ccccc2c(-c2ccccc2)c2ccccc21,0.0
457,C#CCNC1CCc2c(OC(=O)N(C)CC)cccc21,0.0
458,Cc1cc(=O)oc2cc(OCCCCSC(=S)N3CCCCC3)ccc12,1.0
459,CN(Cc1ccccc1)Cc1ccc(-c2cc3cc([N+](=O)[O-])ccc3oc2=O)cc1,1.0
460,COc1cc(CCc2ccc(N=c3c4c([nH]c5cc(Cl)ccc35)CCCC4)cc2)cc(OC)c1,1.0
461,Cc1ccc(-c2cc3c(=N)c4c([nH]c3o2)CCCC4)cc1,0.0
462,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4Br)cc3)ccc12,1.0
463,NC(=O)c1cc[n+](CC=CC[n+]2ccc(C=NO)cc2)cc1,0.0
464,CCCCN(C)c1nc2ccccc2n1C,0.0
465,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0.0
466,O=C(CCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2)NC12CC3CC(F)(CC(C1)c1ccccc13)C2,1.0
467,CC(C)C1CCN(c2nc(=NCc3cccc4ccccc34)cc[nH]2)CC1,0.0
468,Oc1ccc(C=NC2CCN(Cc3ccccc3)C2)c(O)c1,0.0
469,COc1ccc(C(F)(F)F)c[n+]1CCCOc1ccc2c(C)cc(=O)oc2c1,0.0
470,COc1cc2oc(-c3ccc(OCCCCN(C)Cc4ccccc4)cc3)cc(=O)c2c(OC)c1OC,1.0
471,CSC(Cn1nnc2cc(C#Cc3ccc(-n4ccnc4CO)cc3)ccc21)N(O)C=O,0.0
472,COc1cc(CCC(=O)N=CC(=O)Nc2ccc3[nH]ccc3c2)ccc1O,0.0
473,COc1cccc2cc[n+](-c3ccc(Br)cc3F)cc12,1.0
474,COc1cc2oc(-c3ccc(OCC(=O)NCCCCCCN=c4c5c([nH]c6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,1.0
475,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,1.0
476,C#CCNC1CCCc2ccc(OC(=O)N(C)CC)cc21,0.0
477,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCCC=NC(=O)c4cc(O)c5c(O)c6c(O)cccc6c(O)c5c4)c3C(C1)C2,1.0
478,O=C(C=Cc1ccc(O)cc1O)NCCC1CCN(Cc2ccccc2)CC1,1.0
479,CC(c1ccc2c(c1O)OCO2)c1nccc2cc3c(cc12)OCO3,0.0
480,CC1=CC2Cc3[nH]c4cc(F)cc(F)c4c(=N)c3C(C1)C2,1.0
481,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4)cc3)ccc12,1.0
482,C#CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,0.0
483,C#CCCOC[n+]1ccn(C(C)(C)C)c1C=NO,0.0
484,C#CCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,1.0
485,O=C(O)CCCCC1CCSS1,0.0
486,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1cccc(OC)c1)CCCC3,1.0
487,NC(=NO)c1nc(CCCCCN=c2c3c([nH]c4ccccc24)CCCC3)ccc1O,1.0
488,COc1cc2cc(C(=O)C3CC[N+](C)(Cc4ccccc4)CCC3OC)sc2cc1OC,1.0
489,N=c1c2c([nH]c3ccccc13)CCCC2,1.0
490,CCN(CC)C(=O)Oc1ccc(C=CC(=O)N2CCc3ccccc3C2)cc1OC,0.0
491,N=c1c2c([nH]c3cc(Cl)ccc13)-c1ccccc1C2,0.0
492,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-n2nnnc2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,1.0
493,O=C(Cc1cc(=O)oc2cc(O)ccc12)NCCCCN=c1c2c([nH]c3ccccc13)CCCC2,1.0
494,CNC(=O)c1sc(-c2cc[nH]c(=NC(=O)C3CC3)c2)nc1OC1CCN(Cc2ccccc2)CC1,0.0
495,NC12CC3CC(F)(CC(C1)c1cc(NC(=O)CCCN=c4c5c([nH]c6cc(Cl)ccc46)CCCC5)ccc13)C2,1.0
496,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCC=NC(=O)c4cc(O)c5c(O)c6c(O)cccc6c(O)c5c4)c3C(C1)C2,1.0
497,C[n+]1cc(C(=O)NCCOCCOCCN2C(=O)c3ccccc3C2=O)cc2c(O)cccc21,0.0
498,COc1ccc(C2C(c3ccccc3)NC3(C(=O)Nc4ccccc43)C23Cc2cc(OC)c(OC)cc2C3=O)cc1OC,0.0
499,COc1ccc2[nH]c3c(c(=NCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3,0.0
500,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccccc3)cc1)C2,1.0
501,COc1ccc(C2c3ccccc3N(C)c3ccccc32)cc1,0.0
