n,SMILE,class
258,CCCn1c2nc(=O)[nH]c(=O)c-2nc2ccccc21,0.0
259,CCCCNC(Cc1c[nH]c2ccccc12)C(=O)NCCC1CCN(CC2CCN(C)CC2)CC1,0.0
260,CC=C1C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2,1.0
261,COc1ccc(C(=O)CCc2cccc([N+](C)(C)C)c2)cc1OC,0.0
262,c1ccc2oc(CN(CCCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)Cc3cc4ccccc4o3)cc2c1,1.0
263,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCN=c3c4c([nH]c5ccccc35)CCCC4)cc12,1.0
264,CC(C)=CCC12CC3C4C(O)C(C)(C)C(C(C)C)CC4(C1=O)C(=O)C(C(=O)c1ccccc1)(C2=O)C3(C)C,0.0
265,CCN(CC)c1ccc(C=Cc2ccc3ccccc3[n+]2C)cc1,1.0
266,C[N+]1(Cc2ccccc2)CCC(CCC(=O)c2ccc3c(c2)OCCO3)CC1,1.0
267,CN(C)CCCOc1cccc(C=C2COc3ccccc3C2=O)c1,0.0
268,O=C(N=c1cc(-c2cn(CCN=c3c4c([nH]c5ccccc35)CCCC4)nn2)cc[nH]1)Nc1cccc2c1C1CCCCN1C2=O,1.0
269,c1ccc(CN2CCC(CCc3nccc4ccccc34)CC2)cc1,1.0
270,O=C(CCCCCCN=c1c2c([nH]c3cc(Cl)cc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12,1.0
271,CCN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3CC12,1.0
272,CCN(CC)c1ccc(C=C2Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1,1.0
273,O=C(NCCCCCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2)c1cc(=O)c2cc(O)c(O)cc2o1,1.0
274,c1ccc(C[n+]2ccc3ccccc3c2)c(C[n+]2ccc3ccccc3c2)c1,0.0
275,CC1(c2nccc3cc4c(cc23)OCO4)Oc2ccc3c(c2O1)OCO3,0.0
276,CCN(CCCCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1,0.0
277,CCC(CC)n1cc(C(=O)CF)cn1,0.0
278,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OC(=Cc2c4ccccc4cc4ccccc24)C3=O)c1,1.0
279,CC(C)N1Cc2cc(O)ccc2N(C)C1c1ccccc1,0.0
280,Oc1ccc(CCOCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1,1.0
281,COC1OC(C2c3cc4c(cc3CCN2C)OCO4)c2ccc3c(c21)OCO3,0.0
282,CCN(CC)CCCCCCCOc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1,1.0
283,ON=C(O)c1ccc(N=c2c3ccccc3[nH]c3ccc(OC(F)(F)F)cc23)cc1,0.0
284,O=C(NN=Cc1ccc(O)cc1O)N1CCN(c2ccccn2)CC1,0.0
285,Oc1ccc(-c2nnc(N=c3nccc[nH]3)o2)cc1,0.0
286,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccccc1,1.0
287,COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCCN=c1c3c([nH]c4cc(Cl)ccc14)CCCC3)O2,1.0
288,CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccccc1)CC2=O,1.0
289,COc1ccc(C2c3c([nH]c4c(c3=N)CCCC4)N=C3CC(C)(C)CC(=O)C32)cc1,1.0
290,CNC(=O)Oc1ccc2c(c1)C1(C)CCNC1N2C,1.0
291,CCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)ccoc3c2)c1,1.0
292,Cc1ccc(C=NC2CCN(Cc3ccccc3)C2)cc1,0.0
293,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3F)cc1C(C)=O)C2=O,1.0
294,CCCCN1CCC(CCC(=O)c2cc(Cl)c(N)cc2OC)CC1,1.0
295,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3ccc(S(N)(=O)=O)cc3)cc1C(N)=O)C2,0.0
296,Cc1nc2ccccn2c(=O)c1CCN1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.0
297,N=c1c2c([nH]c3ccccc13)CC(O)CC2,1.0
298,NC(=O)c1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,1.0
299,O=C1c2ccccc2C(=O)N1CCCCCCCNCc1ccccc1F,1.0
300,c1cc[n+](CCCCCCCCCCC[n+]2ccccc2)cc1,1.0
301,C#CCNC1CCc2ccccc21,0.0
302,CCN(CCCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,1.0
303,N=c1c2c([nH]c3c(Cl)cccc13)CCCC2,1.0
304,CCN(CCCCCC(=O)N1CCC(CC2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC,1.0
305,CC1(C)CC(=O)C2C(=Nc3[nH]c4c(c(=N)c3C2c2ccncc2)CCCC4)C1,0.0
306,CCC1C(CC(C)C(=O)OC)OC23CCC(C4CC(C)C(=O)O4)N2CCCCC13,0.0
307,c1ccc2c(c1)CN1CCCC1=N2,0.0
308,COc1ccccc1CNCCCCCCN=C1CC(=O)c2ccccc2C1=O,0.0
309,CC[N+](C)(CCCCCC(=O)Nc1ccc(CCc2ccc(NC(=O)CCCCC[N+](C)(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC,1.0
310,COc1cccc(Cn2c3nc(=O)[nH]c(=O)c-3nc3ccccc32)c1OC,0.0
311,COc1ccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccc(OC)cc45)CC3)CC2)cc1,0.0
312,NC(Cc1c[nH]c2ccccc12)C(=O)NCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,1.0
313,COc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1OC,1.0
314,C#CCN(Cc1ccc(O)c2ncccc12)C(C#N)CCC1CCN(Cc2ccccc2)CC1,1.0
315,O=C(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,1.0
316,NC(=O)c1cc[n+](CCC[n+]2cccc(NC(=O)C=NO)c2)cc1,0.0
317,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCCC3,0.0
318,CNC(=O)c1sc(-c2cc[nH]c(=NC(=O)C3CC3)c2)nc1OCCOCc1cn(CCN=c2c3c([nH]c4ccccc24)CCCC3)nn1,1.0
319,CCC1=CC2Cc3[nH]c4cc(F)ccc4c(=N)c3C(C1)C2,1.0
320,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)COC(C2)O3)cc1,0.0
321,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCN=c3c4c([nH]c5ccccc35)CCCC4)cc12,0.0
322,Cc1ccc(-c2nnc(N=c3nccc[nH]3)o2)cc1,0.0
323,COc1ccc(CCN=c2[nH]c(=NC(N)=O)[nH]c3ccccc23)cc1OC,0.0
324,COc1ccc2oc(=O)c(-c3cccc(CN(C)Cc4ccccc4)c3)cc2c1,1.0
325,CNC(C)C1C(O)CC2(C)C3CCC4C(=CCC5N=C(C(C)C)OCC54C)CC3C(=O)CC12C,1.0
326,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(C(F)(F)F)c3)CC1)C2,0.0
327,O=C(Cc1c[nH]c2ccccc12)NCCCCCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,1.0
328,O=C(CNCc1ccccc1F)Nc1ccc2nc3n(c(=O)c2c1)CCC3,1.0
329,COc1c(O)cc(C2CC(=O)c3c(cc(O)c(CC=C(C)CCC=C(C)C)c3O)O2)cc1O,0.0
330,CC=C1C2C=C(C)CC1(N=Cc1ccc(C#N)cc1)c1ccc(=O)[nH]c1C2,1.0
331,c1ccc2oc(CN(CCCCCCN=c3c4c([nH]c5ccccc35)CCC4)Cc3cc4ccccc4o3)cc2c1,0.0
332,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OC(=Cc2cc(Cl)cc(Cl)c2)C3=O)c1,1.0
333,CCN(CCCCCCNc1ccc(Cc2ccc(NCCCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC,0.0
334,CCN(C)C(=O)OCC1CCN(C2Cc3ccccc3C2)CC1,0.0
335,Cc1ccc(C[n+]2ccc(COc3ccc4c(C)cc(=O)oc4c3)cc2)cc1,1.0
336,COc1ccc(Cn2c3nc(=O)[nH]c(=O)c-3nc3ccccc32)cc1OC,0.0
337,COc1ccccc1NC(=S)NCCN1CCOCC1,0.0
338,Cc1ccccc1C1N(C)Cc2cc(O)ccc2N1C,0.0
339,CN(C)Cc1ccc(CSCCNC(=O)CSCc2ccc(CN(C)C)o2)o1,0.0
340,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1ccc(-c2ccccc2)cc1)CCCC3,1.0
341,COc1ccc2c(c1)c(C=C1CN(Cc3ccccc3)CCC1=O)cn2C(=O)c1ccccc1,0.0
342,CNC(=O)Oc1cccc(CN(CCCOc2ccc3c(=O)c4ccccc4oc3c2)C(C)C)c1,1.0
343,COc1cc(C=CC(=O)N2CCN(Cc3ccccc3)CC2)ccc1OC(=O)N(c1ccccc1)c1ccccc1,0.0
344,COc1cc(C=CC(=O)N2CCC(Cc3ccccc3)CC2)ccc1OC(=O)N(C)C,0.0
345,CCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(C)C2C1,1.0
346,COc1ccc2[nH]cc(CCCN3CCN(C(=O)CN4CCN(C(=O)c5ccc(F)cc5)CC4)CC3)c2c1,0.0
347,CCN1CCN(C(=O)COc2ccc(-c3ccccc3)cc2)CC1,0.0
348,CC(C1C(O)CC2(C)C3CCC4C5(C)COC(C(F)(C(F)(F)F)C(F)(F)F)=NC5CCC45CC35C(=O)CC12C)N(C)C,0.0
349,O=C1COCCN1c1ccc(NCc2cc(Cl)cc(C=NO)c2O)cc1,0.0
350,CN(CCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,0.0
351,CC1CCCC(C)N1S(=O)(=O)c1ccc(Cl)cc1,1.0
352,COc1cc(N)c(Cl)cc1C(=O)C(C)CC1CCN(CC2CCCCC2)CC1,1.0
353,CC(C)Cn1cc(C(=O)CF)cn1,0.0
354,CNC(=O)c1sc(-c2cc[nH]c(=NC(=O)C3CC3)c2)nc1OCCc1cn(CCN=c2c3c([nH]c4ccccc24)CCCC3)nn1,1.0
355,COc1ccc2[nH]cc(CCNC(=O)CN(CCCCCCCCN=c3c4c([nH]c5ccc(OC)cc35)CCCC4)C(=O)CCCCC3CCSS3)c2c1,0.0
356,C#CCNC1CCc2cccc(OC(=O)N(C)C)c21,0.0
357,CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,0.0
358,C(=NC1CCN(Cc2ccccc2)CC1)c1ccccc1,0.0
359,CC1=CC2Cc3[nH]c4ccccc4c(=N)c3C(C1)C2,1.0
360,c1ccc(CN2CCC(CCOc3ccc(-c4ccccc4)nn3)CC2)cc1,1.0
361,COc1ccc2[nH]c3c(c(=NCCNC(=O)C4(C)CCc5c(C)c(O)c(C)c(C)c5O4)c2c1)CCCC3,0.0
362,CCCN1CCN(c2nc(=NCc3ccccc3)cc[nH]2)CC1,0.0
363,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CC1CCN(Cc2ccccc2)CC1,0.0
364,CCN1CCN(C2CCN(C(=O)COc3ccc4c(c3)CCC4=O)CC2)CC1,0.0
365,C[n+]1ccccc1C=NO,0.0
366,COc1ccc2c(c1)CC(=Cc1ccccc1-c1ccccc1)C2=O,1.0
367,COc1cccc2c1C=[N+](c1ccc(C)cc1)CC2,1.0
368,C[N+]1(Cc2ccccc2)CCC(CCC(=O)c2ccc3c(c2)CCCCO3)CC1,1.0
369,C[n+]1c(C=Cc2ccccc2)ccc2ccccc21,0.0
370,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2[nH]c(-c3ccccc3)nc2c1,1.0
371,COc1cccc2cc[n+](-c3cccc(Br)c3)cc12,0.0
372,Brc1ccc(C=NC2CCN(Cc3ccccc3)C2)cc1,0.0
373,CN1CCN(c2nc(=NCc3cccc4ccccc34)cc[nH]2)CC1,0.0
374,CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(Cc3ccccc3)C1C2,1.0
375,COc1ccc(C(=O)CCc2ccc([N+](C)(C)C)cc2)cc1OC,0.0
376,COc1cccc(CN(C)Cc2ccc(C(=O)NCCc3c[nH]c4ccc(OC)cc34)cc2)c1,0.0
377,CN(Cc1ccccc1)Cc1ccc(C=C2CCc3cc(OCCCCCN4CCN(Cc5ccc(F)cc5)CC4)ccc3C2=O)cc1,0.0
378,O=C(CN1CCN(C(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,0.0
379,CCc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,1.0
380,CCN1CCN(c2ccc(C3CC(c4ccc(OC)cc4)=NN3C(C)=O)cc2)CC1,0.0
381,CCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,1.0
382,c1ccc(CN=c2c3c([nH]c4ccccc24)CCCC3)cc1,0.0
383,COc1cccc2c(=O)cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[nH]c12,0.0
384,COc1cc(C=CC(=O)N2CCN(c3ccc(Cl)cc3)CC2)ccc1O,0.0
385,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCOC2N3C)cc1,0.0
386,COc1ccc2[nH]c3c(c(=NCCN=C4CC(=O)c5c(O)cccc5C4=O)c2c1)CCCC3,1.0
387,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(CO[N+](=O)[O-])c4)CC3)cc2oc1=O,0.0
388,COc1cc(C=NO)c(O)c(CN2CCC(CN3CCc4cc(OC)c(OC)cc4C3c3ccccc3)CC2)c1,0.0
389,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(OCCCCCN3CCCCC3)cc2)cc1,1.0
390,CN(C)Cc1ccc(CSCCCCCCSCc2ccc(CN(C)C)o2)o1,1.0
391,O=C(CCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2)NC12CC3CC(F)(CC(C1)c1ccccc13)C2,1.0
392,O=C(NN=Cc1ccccc1)N1CCN(c2ccccn2)CC1,0.0
393,CCCCCCCNC(=O)Oc1cccc(Cn2cc(COc3ccc4ccc(=O)oc4c3)nn2)c1,0.0
394,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1ccccc1[N+](=O)[O-])CCCC3,1.0
395,COc1cc2c(cc1OC)CC(CC1CCN(CCN=c3c4c([nH]c5ccccc35)CCCC4)CC1)C2,1.0
396,CCC(C)C(=O)C1C(=O)C2(CC=C(C)C)OC(=O)C(CC=C(C)C)(CC(CC=C(C)C)C1(C)CC=CC(C)(C)O)C2=O,0.0
397,CC=C1C2C=C(C)CC1(N=Cc1ccc(OC)cc1OC)c1ccc(=O)[nH]c1C2,1.0
398,C#CCN1CCC(O)CC1,0.0
399,CCNCc1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)N(Cc1ccccc1)CCC3,1.0
400,CC(OC[n+]1ccn(C)c1C=NO)C1CCCCC1,0.0
401,N=c1c2c([nH]c3ccc(Cl)cc13)CCCC2,1.0
402,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=N)c3C(C1)C2,1.0
403,CCCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C1C2,1.0
404,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCN=c1c3c([nH]c4cc(Cl)ccc14)CCCC3)O2,1.0
405,Cc1c(C)c2ccc(OCC3CCN(CCCO[N+](=O)[O-])CC3)cc2oc1=O,1.0
406,CCc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CC[N+](C)([O-])C1N2C,1.0
407,COc1nc(-c2cc[nH]c(=NC(=O)C3CC3)c2)sc1C(=O)NCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2,1.0
408,COc1ccc2[nH]cc(CCNC(=O)CN(CCCCCCCCN=c3c4c([nH]c5ccc(OC)cc35)CCCC4)C(=O)C=Cc3ccc(O)c(OC)c3)c2c1,0.0
409,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(c2)OC(=Cc2ccc4ccccc4c2)C3=O)c1,1.0
410,Cc1cccc(C=NC2CCN(Cc3ccccc3)CC2)c1,0.0
411,CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,1.0
412,Cc1ccc(-c2[nH]c(=NC(=O)C3CCN(Cc4ccccc4C)CC3)sc2-c2ccc(C)cc2)cc1,0.0
413,C#CCN(C)C1CCc2cccc(OC(=O)N(C)C)c21,0.0
414,COc1ccc(-c2[nH]c(=NCC3CCN(Cc4ccccc4C(F)(F)F)CC3)sc2-c2ccc(OC)cc2)cc1,1.0
415,COc1ccc(NC(=O)c2cc(=O)c3cc(C=CC(=O)OCCN(C)C)ccc3o2)cc1,1.0
416,COc1ccc(NC(=O)c2coc3ccc(C=CC(=O)OCCN(C)C)cc3c2=O)cc1,0.0
417,Cc1ccc(-c2[nH]c(=NC(=O)C3CCN(Cc4ccc(F)cc4Cl)CC3)sc2-c2ccc(C)cc2)cc1,0.0
418,COc1cc2c(cc1OC)-c1cc(OCCN3CCCCC3)nc(=O)n1CC2,0.0
419,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccsc3)cc1)C2,1.0
420,Cc1ccc(C(=O)C(=NO)SCCN(C)C)cc1,0.0
421,O=C(NCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2)C1Cc2c([nH]c3ccccc23)CN1,1.0
422,O=[N+]([O-])c1ccc2c(=NCc3ccccc3)c3c([nH]c2c1)CCCC3,0.0
423,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,1.0
424,CCCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CCC)C1C2,1.0
425,CC(c1cccc(OC(=O)N(C)C(C)Cc2ccccc2)c1)N(C)C,1.0
426,CCC(C)C(=O)OCCCc1cc(OC)c2oc(-c3ccc4c(c3)OCO4)cc2c1,0.0
427,COc1ccc2c(c1)C(=O)C(=Cc1ccc(CN(C)Cc3ccccc3)cc1)C2,1.0
428,C[n+]1c(C=Cc2cc3ccccc3[nH]2)cc(N2CCOCC2)c2ccccc21,0.0
429,COc1cccc2c1C=[N+](c1ccccc1)CC2,0.0
430,CC(C)(C)c1cc[n+](CC=CC[n+]2ccc(C(C)(C)C)cc2)cc1,0.0
431,COc1cc2c(cc1OC)C(=O)C(=Cc1ccc(CN3CCCC3)c(O)c1)O2,0.0
432,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2C(=O)OC(C)(C)C)cc1,1.0
433,COc1ccc2c(c1)CC(Cc1cc[n+](Cc3ccccc3C)cc1C(C)=O)C2=O,1.0
434,COc1cc2oc(-c3ccc(NCCCN=c4c5c([nH]c6cc(Cl)ccc46)CCCC5)cc3)cc(=O)c2c(OC)c1OC,1.0
435,NC(Cc1c[nH]c2ccccc12)C(=O)NCCCCCN=c1c2c([nH]c3ccccc13)CCCC2,1.0
436,COc1ccc2[nH]c3c(c(=NCCCNC(=O)c4sc(-c5cc[nH]c(=NC(=O)C6CC6)c5)nc4OC)c2c1)CCCC3,1.0
437,COc1cc(CNC2CCN(Cc3ccccc3)C2)cc(OC)c1OC,0.0
438,COc1cc(NC(=S)NCCN2CCOCC2)ccc1Cl,0.0
439,COc1cc2[se]n(-c3ccc(CN4CCCC4)cc3)c(=O)c2cc1OC,0.0
440,CCNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,1.0
441,COc1ccc(C=CC(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1OC,0.0
442,COc1cc(CCC(=O)N=CC(=O)Nc2ccccc2C)ccc1O,0.0
443,O=C(N=c1cccc(-c2cn(CCN=c3c4c([nH]c5ccccc35)CCCC4)nn2)[nH]1)Nc1cccc2c1C1CCCCN1C2=O,1.0
444,O=C1c2ccccc2SCC12C(c1ccccc1)C1CSCN1C21C(=O)c2ccccc2C1=O,0.0
445,CCN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NC)c1,1.0
446,CN(Cc1ccccc1)Cc1ccc(-c2cc3cc(N)ccc3oc2=O)cc1,1.0
447,CC1CCCC(C)N1S(=O)(=O)c1ccccc1[N+](=O)[O-],1.0
448,NC(=O)c1sc(-c2cc[nH]c(=NC(=O)C3CC3)c2)nc1OCCCC1CCN(Cc2ccc(F)cc2)CC1,1.0
449,O=C(Cc1c[nH]c2ccccc12)NCCC1CCN(Cc2ccccc2)CC1,0.0
450,CCN(CC)CCOc1ccc2c(c1)CC(=Cc1ccc(CN(C)Cc3ccccc3)cc1)C2=O,0.0
451,C[n+]1c2ccccc2c(-c2ccc(N)cc2)c2ccccc21,0.0
452,CCCN(C)Cc1cc(N)ccc1O,0.0
453,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCCCCC=NC(=O)c4cc(O)c5c(O)c6c(O)cccc6c(O)c5c4)c3C(C1)C2,1.0
454,CCOc1ccc(Cc2nc3cc(C(=O)NCCOCCOCCN=c4c5c([nH]c6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1,1.0
455,COc1cccc2c(CCC3CCN(Cc4ccccc4)CC3)noc12,1.0
456,COc1cccc2cc(C(=O)NCCCCCCN=c3c4c([nH]c5ccccc35)CCC4)oc12,0.0
457,CCN(CC)Cc1cccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)c1,0.0
458,CCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CCC)C1C2,1.0
459,c1ccc(COCC2NCC(OCc3ccccc3)C(OCc3ccccc3)C2OCc2ccccc2)cc1,0.0
460,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)CCC(=Cc2cc(OC)c(OC)c(OC)c2)C3=O)c1,1.0
461,COc1cc2cc(C(=O)C3=CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,1.0
462,COc1cc(C=CC(=O)N2CCCCC2)ccc1OC(=O)N(c1ccccc1)c1ccccc1,0.0
463,CC1CCCCN1c1nc2ccccc2[nH]1,0.0
464,COc1cc(CCC(=O)N=CC(=O)Nc2ccccc2Cl)ccc1O,0.0
465,CCN(CCCCOc1ccc(C2CC(=O)c3c(O)cc(OCCCCN(CC)Cc4ccccc4OC)cc3O2)cc1)Cc1ccccc1OC,0.0
466,COc1cc2c(cc1OC)C[N+](C)(CCCCCCc1cccc(OC)[n+]1C)CC2,1.0
467,Cc1ccccc1CN1CCC(C(=O)NCCc2c[nH]c3ccccc23)CC1,0.0
468,CN(C[PH](=O)(=O)O)C[PH](=O)(=O)O,0.0
469,COc1ccccc1C(=O)Nc1ccc2c(c1)CN(C(=O)c1ccccc1OC)C(=O)C2,1.0
470,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCCCN2CCCCC2)cc1,0.0
471,CN1CCC2(C)c3cc(OC(=O)NCCCCCCCCN4CCOCC4)ccc3N(C)C12,1.0
472,COc1ccc(CN(C)Cc2ccc(-c3cc4cc(OC)c(OC)cc4oc3=O)cc2)cc1,0.0
473,Cc1ccc(C(=O)NP(=O)(N2CCOCC2)N2CCOCC2)cc1,0.0
474,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,1.0
475,COc1cc(C=CC(=O)Nc2cccc(CN(C)Cc3ccccc3)c2)ccc1O,0.0
476,C[n+]1cccc(OC(=O)Nc2ccccc2)c1,0.0
477,O=C(Nc1cc2ccccc2oc1=O)c1ccc(Cl)c(Cl)c1,0.0
478,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3C)cc1C(F)(F)F)C2=O,1.0
479,Clc1ccc2c(=NCc3ccccc3)c3c([nH]c2c1)CCCC3,1.0
480,COc1c2c(cc3c1OCO3)C13C=CC(OC)CC1N(C2)CC3OC(=O)c1cccc([N+](=O)[O-])c1,0.0
481,COc1ccc2cc3[n+](cc2c1OCc1ccccc1)CCc1cc2c(cc1-3)OCO2,0.0
482,CN1CCC2(C)c3cc(OC(=O)NCCCCCCN4CCOCC4)ccc3N(C)C12,1.0
483,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)cc(-c4ccccc4)oc3c2)c1,1.0
484,CC1=CC2Cc3[nH]c4cc(Cl)ccc4c(=NCCCCCCCCCCN=c4c5c([nH]c6ccccc46)CCCC5)c3C(C1)C2,1.0
485,O=C(COc1ccc(-c2ccccc2)cc1)NCCCN1CCCCC1,0.0
486,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NC(c1ccccc1)N2,1.0
487,COc1ccc(CCN=c2[nH]c(CC(N)=O)nc3ccccc23)cc1OC,0.0
488,CN(C)c1ccc(C=Cc2cc(N3CCOCC3)c3ccccc3[n+]2C)cc1,0.0
489,CC(C)=CCCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(=O)C1(C(=O)C(C)C)C(=O)C1=C2OC(C(C)(C)O)C1O,0.0
490,C=C(C)C[N+](C)(C)c1cccc(O)c1,0.0
491,CCC1C2OC(=O)C(C)(O)C2C23CCC(C4CC(C)C(=O)O4)N2CCCCC13,0.0
492,c1ccc2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc2c1,0.0
493,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCNC2N3)cc1,1.0
494,COc1ccc2[nH]c3c(c(=NCCCCCCCNC(=S)NC45CC6CC(CC(C6)C4)C5)c2c1)CCCC3,0.0
495,COC(=O)C=C(C(=O)OC)N1CCc2oc3ccc(Br)cc3c(=O)c2C1,0.0
496,CC(=O)Nc1ccc(-c2c3ccccc3[n+](C)c3ccccc23)cc1,0.0
497,CCN(CC)C(=S)SCCOc1ccc2c(C)cc(=O)oc2c1,0.0
498,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.0
499,COc1cc(C#N)cc[n+]1C,0.0
500,CN1CCN(c2nc(=NC(c3ccccc3)c3ccccc3)cc[nH]2)CC1,0.0
501,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCC(N4CCCCC4)CC3)ccc12,0.0
502,Cc1ccc(-c2[nH]c(=NC(=O)C3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)sc2-c2ccc(C)cc2)cc1,0.0
503,O=C(CCCCCCN=c1c2c([nH]c3cccc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12,1.0
504,COc1ccc2[nH]cc(CCNC(=O)c3cc[n+](Cc4cccc(F)c4)cc3)c2c1,0.0
505,CN(C)C(=O)Oc1cccc(C(O)CNC2CCCCC2)c1,1.0
506,COc1cccc2cc[n+](-c3ccc(Br)cc3)cc12,1.0
507,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCCCCCN=c1c2c([nH]c3ccccc13)CCCC2,1.0
508,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OC(=Cc2ccccc2)C3=O)c1,1.0
