n,SMILE,class
239,COc1ccc(C2CC(c3ccc(N=c4cc[nH]c5cc(Cl)ccc45)cc3)=NN2C(C)=O)cc1,0.0
240,CC1CCC2C(C)C(OC(=O)c3ccc(C=CC(=O)c4ccc(Cl)c(Cl)c4Cl)cc3)OC3OC4(C)CCC1C32OO4,1.0
241,Cc1cc(N2CCCCC2)[nH]c(=NCCCCN=c2cc[nH]c3cc(Cl)ccc23)n1,1.0
242,c1cnn(CC2CC3CN(CC4CC4)CCC3N2c2nccs2)c1,1.0
243,O=C(O)c1ccc(C=CC(=O)c2ccccc2)cc1,1.0
244,O=C(Cc1ccc(Br)c(F)c1)NCC12CC(CN1Cc1ccccc1)C2,0.0
245,CN1CCN(Cc2cc3cc4c(cc3nc2-c2ccc(Cl)cc2)OCO4)CC1=O,0.0
246,Cc1ccc(C2=Nc3nc(=NC(=O)c4ccccc4)[nH]n3C(c3ccc(Cl)cc3)C2)cc1,0.0
247,CCC(=O)C(=O)CCCCC1NC(=O)C2CCCCN2CC(=O)C(C(C)CC)NC(=O)C(Cc2cn(OC)c3ccccc23)NC1=O,0.0
248,COc1cc(OC)c(-c2ccc(OC)c3c(OC)cc(C)cc23)c2c1C(C)=NC(C)C2,0.0
249,Cc1[nH]c(CN2CCOCC2)c(-c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)c(=O)c1Cl,0.0
250,Fc1ccc(N2N=C(c3ccc(Cl)cc3)CC2c2cc3ccccc3nc2N2CCOCC2)cc1,0.0
251,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(Cl)c(Cl)c1,0.0
252,O=c1cc(-c2ccc(OC(F)(F)F)cc2)[nH]c2ccccc12,1.0
253,CCCOc1ccc2ccccc2c1CN1CCC2(O)CCNCC2C1,1.0
254,CCc1cccc(CNC(=O)c2nc(=O)c3c(COc4ccc(CC(=O)O)cc4)cccc3[nH]2)c1,0.0
255,C=Cc1cccc(CN2CC(CO)C(CN(C)CC)C2)c1,0.0
256,CCN(CC)CCCCCCSc1ccnc2cc(Cl)ccc12,0.0
257,O=C(c1cc[nH]c(=Nc2nc3c[nH]c(=NC4CC4)cc3[nH]2)c1)N1CCC(F)(F)CC1,0.0
258,CC(O)c1ccc(-n2cnc3c(=N)[nH]cnc32)cc1,0.0
259,Cc1ccc(Nc2scc(O)c2C(N)=O)cc1C,0.0
260,CC1SC(=O)C(C)(C)C1=O,0.0
261,COc1cc(C)c2c(-c3ccc(C(F)(F)F)cc3)c(OC)cc(NC(C)CCCN)c2n1,0.0
262,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,0.0
263,COc1ccc(C=NN=c2cc[nH]c3cc4c(cc23)OCO4)cc1,1.0
264,CCOc1cc(Cl)c(C(C)NC(=O)c2cccc(OC)c2)cc1OCC,1.0
265,CCCCCN(C#N)N(C)C(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1,0.0
266,COc1c(O)cc(C2CC(=O)c3c(O)c(C)c(OC)c(C)c3O2)cc1O,0.0
267,CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4C(C)C(C)CCC4(C(=O)NCCCN4CCN(CCCN(Cc5ccc(Cl)cc5)Cc5ccc(Cl)cc5)CC4)CCC23C)C1(C)C,0.0
268,COc1ccc2[nH]c3cc(Cl)ccc3c(=NCCNCCC3OC4OC5(C)CCC6C(C)CCC(C3C)C46OO5)c2c1,1.0
269,CCOC(=O)c1c(O)coc1Nc1ccc2ccccc2c1,1.0
270,CC(C)(CO)C(=O)C(O)NCCC(=O)NCc1ccc(C(F)(F)F)cc1,0.0
271,CC(C)(CN1C(=O)c2cccc3cccc(c23)C1=O)C[N+](C)(C)CCCCCCBr,1.0
272,O=c1ccc2nccc3c4ccccc4n1c23,0.0
273,CCCCOC1OCC(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.0
274,COC(=O)CC1C(C)(C)C(O)C(OC(=O)C(C)C)C2OC34CC(=O)OC(c5ccoc5)C3(C)CC(C(=O)C4C)C21C,0.0
275,Cc1cc(N2CCCCC2)[nH]c(=NCCCCCCN=c2cc[nH]c3cc(Cl)ccc23)n1,1.0
276,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)n(CCN=c2cc[nH]c3cc(Cl)ccc23)c1=O,1.0
277,Cc1cc(=NC(=O)c2cccc(Cl)c2)c2cc(NC(=O)Nc3cccc(C(F)(F)F)c3)ccc2[nH]1,1.0
278,Fc1ccc(-c2nc3c(C4CCNCC4)nccc3[nH]2)cc1F,0.0
279,OC1(C(F)(F)F)CC(c2ccc(F)cc2)=NN1c1ccnc2cc(Cl)ccc12,0.0
280,CN=c1[nH]c(C)cc(=NC2CCCN(C3Cc4ccccc4C3)C2)[nH]1,1.0
281,Cc1ccc(CNC(C)c2cc(F)ccc2N2CCN(C)CC2)o1,1.0
282,CN(OCc1ccc([N+](=O)[O-])o1)C(=O)CCCP(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C,0.0
283,Cc1c(CCO)sc[n+]1CCCCc1ccc(CCCC[n+]2csc(CCO)c2C)c2ccccc12,1.0
284,O=C(NCC12CC(CN1Cc1ccccc1)C2)c1ccc(F)c(Cl)c1,0.0
285,O=C(c1ccccc1)c1cc(Cl)ccc1NC(=O)C(c1ccccc1)N1CCOCC1,0.0
286,COc1ccc(CCNCCN=c2[nH]c3ccccc3n2Cc2ccc(F)cc2)cc1,1.0
287,O=C(Nc1ccccc1)Nc1cccc(N=c2[nH]ccc(=Nc3ccc4[nH]cnc4c3)[nH]2)c1,1.0
288,CCN1CCCC1CNC(=O)c1ccc2c(c1)NC(=O)C(=Cc1ccccc1F)S2,0.0
289,COc1ccc(C=CC(=O)c2ccc(OCc3cn(CCCN=c4cc[nH]c5cc(Cl)ccc45)nn3)c(OC)c2)cc1,0.0
290,O=C1CCC(NC(=O)OCc2ccccc2)(C(=O)NC(CCc2ccccc2)C(=O)CO)CC1,0.0
291,COc1c(C)c(O)c2c(c1O)C=Cc1c(O)cccc1O2,0.0
292,CN(OC(=O)NCc1ccccc1)C(=O)CCCP(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C,1.0
293,O=c1ccn(CCCCO[Si](c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]1,1.0
294,Cc1nn(-c2ccccc2)c(Oc2cccc(C(F)(F)F)c2)c1C1C(C#N)C(=N)N(Nc2ccc(Br)cc2)C2=CC(C)(C)CC(=O)C21,1.0
295,CCCCNC(=O)c1ccccc1,0.0
296,CCn1ccc(=Nc2ccc(-c3ccccc3)cc2)c2ccc(C(F)(F)F)cc21,1.0
297,CC(C)N1CCC2(CC1)N=C(c1ccc3c(c1)OCO3)CC(c1cc(Cl)ccc1O)N2,0.0
298,COc1ccc(C2CC(=O)c3c(O)cc(O)c(C4C(O)c5c(O)cc(O)cc5OC4c4ccc(O)cc4)c3O2)cc1,0.0
299,COC1CCC(OO)CO1,0.0
300,COc1ccc(-c2cc(=O)c3c(O)c(O)c(OC)cc3o2)cc1,0.0
301,Cc1ccc(NC(=O)Nc2ccc3[nH]cnc(=Nc4cccc(F)c4)c3c2)cc1Cl,1.0
302,OC(CCN1CCN(C(c2ccccc2)c2ccccc2)CC1)c1ccc(F)c(F)c1,1.0
303,COc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1,0.0
304,COc1cc2c(=O)c3c(O)c(CC=C(C)CCC=C(C)C)c(O)cc3oc2cc1O,0.0
305,OCc1ccccc1N=c1cc[nH]c2cc(Cl)ccc12,1.0
306,Cc1ccc(N2C(N)=NC(N)=NC2C(C)C)cc1,0.0
307,CC(C)CC(NP(=O)(CCCC(=O)N(C)O)NC(CC(C)C)C(=O)OC1CCCCC1)C(=O)OC1CCCCC1,0.0
308,O=C(C=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1)Nc1ccc(NC(=O)CCc2ccc(Cl)cc2)c(C(=O)c2ccccc2)c1,1.0
309,O=C(CCCCCCC(O)=NO)Nc1cccc(-c2cnnn2CC(O)c2cccc(Br)c2)c1,1.0
310,CCOC(=O)C(C)C=NC(=O)C(O)C(C)(C)CO,0.0
311,COc1cccc2c(C(=O)NCC34CC(CN3Cc3ccccc3)C4)c[nH]c12,0.0
312,NCCNCCN=c1cc[nH]c2cc(Cl)ccc12,1.0
313,C=C1C(=O)OC2=CC(CO)=C3CC(=O)C(C)(CC(OC(=O)C(C)=CC)C12)O3,1.0
314,CC1(C)SC2N(C(=O)C23C=CC(C(=O)OCc2ccccc2)C3C(=O)c2ccccc2)C1C(=O)OC(c1ccccc1)c1ccccc1,1.0
315,C=C(C)C1CCc2cc(oc2O)CC2(C)OC2C2(O)C=C(C)C(=O)C1O2,0.0
316,COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(O)c(OC)cc3c1C(C2)NCC3,1.0
317,OCC12CC3CC(C1)C1(OOC4(CCCCC4)O1)C(C3)C2,1.0
318,O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1,1.0
319,C=CC(C=Cc1ccccc1Br)c1ccc(OC)cc1OC,0.0
320,Cn1nc(S(N)(=O)=O)sc1=NC(=O)c1c(F)c(F)c(F)c(F)c1F,0.0
321,O=C(CCCC1CCCCC1)NCCCN1CCN(CCCN=c2cc[nH]c3cc(Cl)ccc23)CC1,1.0
322,CC=C1CN2C(C3C(=O)N4c5ccccc5C56CCN7CC8=CCOC3C(C8CC75)C46)CC34c5ccccc5N5C(=O)C=CC(C1CC23)C54,0.0
323,CC(=O)c1nc(C(=O)NCCc2c[nH]c3ccccc23)cc2c1[nH]c1ccccc12,0.0
324,CCNC(=O)c1nnn(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CNCN2CCOCC2)cc1,1.0
325,Nc1ccc(NC2=NCCN2)cc1,0.0
326,S=C(NCCCNCCCCCCNCCCNC(=S)NCCC(c1ccccc1)c1ccccc1)NCCC(c1ccccc1)c1ccccc1,1.0
327,c1cc(CNCCCNCCCCCCCNCCCNCc2ccsc2)cs1,0.0
328,O=C1C(=O)N(CCCCBr)c2ccc(F)cc21,0.0
329,CC(C)CC(NC(=O)N1CCOCC1)C(=O)NC(C=O)CCc1ccccc1,1.0
330,Oc1ccc(-c2cc(-c3ccc(O)c(O)c3)nc(N3CCN(c4ccnc5cc(Cl)ccc45)CC3)n2)cc1,0.0
331,CN(COOC(C)(C)C)C1CCCCC1,0.0
332,CC(=CC(=O)OC(C)c1ccccc1)OP1(=O)OC(C)C(C)O1,0.0
333,CON=c1[nH]c(=N)[nH]c2[nH]cnc12,0.0
334,C=C1C(Cc2c(O)cc(O)c(C(=O)C(C)CC)c2O)CCC(C)(C)C1CC=C(C)C,1.0
335,CCOC1CCc2[nH]c3cc(Cl)ccc3c(=NCCCCCCCCCN=c3c4c([nH]c5cc(Cl)ccc35)CCC(OCC)C4)c2C1,1.0
336,C[n+]1c(-c2ccccc2)nn(CC(=O)CCc2ccccc2)c1-c1ccccc1,1.0
337,NC(c1ccc(O)cc1)[PH](=O)(=O)O,0.0
338,NCC1CC2CCC1N(c1ccnc3cc(Cl)ccc13)C2,1.0
339,CC1(CCC(=O)O)CC2(CCCCC2)OO1,0.0
340,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0.0
341,CC(C)=CCCC(C)=CCCC1(C)C=Cc2c(-c3c4c(c5ccccc5c3O)OC(C)(CCC=C(C)CCC=C(C)C)C=C4)c(O)c3ccccc3c2O1,0.0
342,O=[N+]([O-])c1cccc(-c2csc(=Nc3nc(=NNc4ccccc4)[nH]c(=NNc4ccccc4)[nH]3)[nH]2)c1,0.0
343,O=C(CN1CCCCC1)Nc1cc(COC(=O)c2ccnc3ccccc23)cc(N=c2cc[nH]c3cc(Cl)ccc23)c1,1.0
344,CC(C)(C)[Si](OCC1OC(n2ccc(=O)[nH]c2=O)CC1F)(c1ccccc1)c1ccccc1,0.0
345,CC(=O)N(CC=CP(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C)OCc1ccc(C(C)C)cc1,0.0
346,CC(O)c1c(O)c(=O)ccn1CCN1CCCCC1,0.0
347,N=C(N)N=c1[nH]c(CSCCC(=N)NS(N)(=O)=O)cs1,0.0
348,CC1Cc2c([nH]c3ccccc23)C2(N1)C(=O)Nc1ccc(Cl)cc12,1.0
349,FC(F)(F)c1ccc(OCC2CCCN2CCCCCCCCCCCCCCCCN2CCCC2COc2ccc(C(F)(F)F)cc2)cc1,0.0
350,CC(C)(C)c1ccc(O)c(CNC2CCCCC2)c1,1.0
351,COc1ccc2[nH]c3cc(Cl)ccc3c(=Nc3ccc(N=c4[nH]c(N5CCN(C)CC5)nc(=Nc5ccc(F)cc5)[nH]4)cc3)c2c1,1.0
352,Cc1ncsc1-c1nc2cc(N=C(N)N)ccc2[nH]1,0.0
353,OCCN1CCCCC1,0.0
354,O=C1C(=Cc2ccccc2)Oc2cc(-c3ccccc3)ccc21,0.0
355,CC(C)(CO)C(=O)C(=O)N=CCC(O)O,0.0
356,CN(C)c1cccc2c(S(=O)(=O)NCCCN=c3cc[nH]c4cc(Cl)ccc34)cccc12,1.0
357,N#Cc1nc(N2CCOCC2)nc(N(c2ccccc2F)C2CCCCC2)n1,0.0
358,CCCN1CCSC1=S,0.0
359,O=C1N=c2ccccc2=C1c1sc(=S)[nH]c1O,0.0
360,CCN(Cc1c(F)cccc1Cl)c1cc(C2CCNCC2)nc(C)n1,1.0
361,Cc1ccsc1CN(CCCN(C)C)Cc1ccccn1,1.0
362,Cn1c2ccccc2c(=NCCCN)c2c3cc(C(=O)O)ccc3[nH]c21,0.0
363,CC(=O)CCC(=O)Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,1.0
364,COc1ccc2c(c1)nc(-c1ccc(NC(C)=O)cc1)c1[nH]ccc12,0.0
365,CC=C(C=C(C)C=CC=CC=C(C)C(=O)C1C(=O)NC2(O)CCOC12)C(=O)O,0.0
366,CCOc1ccccc1CNC(=O)C1c2ccccc2C(=O)N(CC(C)C)C1c1cccs1,0.0
367,O=C(CCCCCCCC(=O)N1CCN(c2ccnc3cc(Cl)ccc23)CCN(c2ccnc3cc(Cl)ccc23)CC1)N1CCN(c2ccnc3cc(Cl)ccc23)CCN(c2ccnc3cc(Cl)ccc23)CC1,1.0
368,NCCCCCCCCCCCC(=O)NC(CCCCN)C(=O)NCCCCCCCCCCCC(=O)NC(CCCCN)C(=O)NCCCCCCCCCCCC(=O)NC(CCCCN)C(=O)NCCCCCCCCCCCC(=O)NC(CCCCN)C(=O)O,0.0
369,COc1cc2[nH]c(N3CCCN(C)CC3)nc(=NC3CCCCC3)c2cc1OC,1.0
370,CC(C)c1ccc(C2=CC(=O)c3ccccc3C2=O)cc1,0.0
371,O=C(Cc1ccc(N(Cc2cccc(F)c2)C(=O)c2cccc(F)c2)cc1)NCCN1CCCCC1,0.0
372,CCCn1c2ccccc2c2ccnc(C3=CC4(O)CCC=CCCCCN5CCC3C3(CC6C=CCCCCN6C43)C5)c21,0.0
373,NS(=O)(=O)c1ccc(NC2CCC3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,1.0
374,Clc1ccc2c(=NCCN=c3cc(Cl)[nH]c(N4CCOCC4)n3)cc[nH]c2c1,1.0
375,CCOC(=O)c1c(O)csc1Nc1ccc2c(c1)c1ccccc1n2CC,0.0
376,Nc1ccc(N=c2c3ccccc3[nH]c3ccccc23)cc1,0.0
377,N=C(N)Nc1ccc(NC(=O)Nc2ccc(N=C(N)N)cc2)cc1,1.0
378,CCN(CC)C1CCN(c2nccc3c2[nH]c2ccc(Cl)cc23)CC1,0.0
379,CC(=O)OC1CC2CC(NS(C)(=O)=O)CCC2(C)C2CC(OC(C)=O)C3(C)C(C(C)CCCNCCN=c4cc[nH]c5cc(Cl)ccc45)CCC3C12,1.0
380,c1ccc(=Nc2cc3[nH]c(-c4cccnc4)nc3cn2)[nH]c1,1.0
381,COc1ccc(C(=NO)NCCCCCCCCCCCCNC(=NO)c2ccc(OC)cc2)cc1,0.0
382,Clc1nc2ccccc2cc1CN(Cc1ccccn1)Cc1cc2ccccc2nc1Cl,0.0
383,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1NC(=O)c1cc(CN2CCOCC2)on1,1.0
384,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(=N)[nH]cnc21)OCOC(=O)C(C)(C)C,0.0
385,COc1cc(C2Oc3cc(C=CCO)cc(OC)c3OC2CO)cc(OC)c1O,0.0
386,CC1C(OC(=O)CCC(=O)NCC(C)(C)CN=c2c3cc(Cl)ccc3n(C)c3[nH]c4ccccc4c23)OC2OC3(C)CCC4CCCC1C42OO3,1.0
387,COCCC(SC(=O)Oc1ccccc1)=C(C)N(C=O)CCCCCCCCCCCCN(C=O)C(C)=C(CCOC)SC(=O)Oc1ccccc1,1.0
388,CC(C)(C)C(=O)OCOP(=O)(C=CCN(O)C=O)OCOC(=O)C(C)(C)C,1.0
389,CCN(CC)CC1CN1Cc1ccc(OC)cc1,0.0
390,COc1ccc(-c2cc(=O)c3c(O)cc(OCC(=O)N4CCN(Cc5ccc(OC)c(OC)c5OC)CC4)cc3o2)cc1OCC(=O)OC(C)(C)C,0.0
391,CC1CCC2C(C)C(c3ccc(CN4CCCC4)[nH]3)OC3OC4(C)CCC1C32OO4,1.0
392,CC1(C)C=Cc2c(ccc(C(=O)C=Cc3ccc(O)cc3)c2O)O1,0.0
393,COc1ccc(C(=O)C=Cc2ccc(F)cc2F)c(OC)c1,0.0
394,COc1ccc(C(=O)C=Cc2ccc(C=Cc3cc(OC)c(O)c(OC)c3)cc2)cc1,0.0
395,CN(CCOc1ccccc1)CCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O,0.0
396,COc1cc2c(c(OC)c1OC)CCn1c-2cc2ccc(O)c(O)c2c1=O,0.0
397,S=C(NCCCNCCCCCCNCCCNC(=S)NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1,1.0
398,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0.0
399,ON=C1CC2(N3CCCC3)CC(c3ccc(Cl)cc3)C1C(c1ccc(Cl)cc1)C2,1.0
400,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,0.0
401,Fc1ccc2nc(-c3ccc(CN4CCOCC4)cc3)cc(CNCCN3CCN(c4ccccc4)CC3)c2c1,1.0
402,CC1CCC2C(C)C(O[Si](C)(C)C)OC3OC4(C)CCC1C32OO4,1.0
403,Cc1ccc2c3cn(C)c4ccccc4c-3nc2c1,1.0
404,O=C(NCCCCCCN=c1cc[nH]c2cc(Cl)ccc12)c1ccc2c(c1)C(=O)N(NC(=O)c1ccncc1)C2=O,1.0
405,COc1cc(NC(C)CCCN2C(=O)C(C(C)C)NC2(C)C)c2ncccc2c1,0.0
406,Fc1ccc(-n2ccc(C(c3ccc(Cl)cc3)n3ccnc3)c2)cc1,0.0
407,COc1ccc(C(=O)C=Cc2ccc(F)cc2)c(OC)c1OC,0.0
408,C=C(C)C1CCC2(CO)CCC3(C)C(CCC4C5(C)CCC(OC(=O)C=Cc6ccc(O)cc6)C(C)(CO)C5CCC43C)C12,0.0
409,COc1cc(C=C(Oc2ccc(C=NN=c3cc[nH]c4cc(Cl)ccc34)cc2)C(=O)c2ccc(Cl)cc2)cc(OC)c1OC,1.0
410,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(CCCNC(=S)Nc2cccnc2)C(C)C(O)C1(C)O,0.0
411,C=c1cc2c(c(O)c1=c1cc(O)c3c(O)c4cc(O)cc(=C)c4c(O)c3c1)C(=O)c1c(O)cccc1C2=O,0.0
412,CCOC(C(=O)Nc1cccc2ncccc12)c1ccc(Cl)cc1Cl,0.0
413,Cc1cc(C)n(-c2nc(=Nc3ccc(Cl)cc3)[nH]c(=Nc3ccc(Cl)cc3)[nH]2)n1,0.0
414,O=S(=O)(NCC(c1ccsc1)N1CCCCCC1)c1cccs1,1.0
415,O=S(=O)(c1ccccc1)N1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3,1.0
416,CN1CCc2cn(C)c3c2C1=CC(=[N+]=CCc1ccc(O)cc1)C3=O,1.0
417,Cc1cc(=Nc2ccc(S(=O)(=O)Nc3ccc4ccccc4c3)cc2)n2[nH]c(C(F)(F)F)nc2n1,1.0
418,CC(=O)OC1CC2(N3CCCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2,0.0
419,O=Cc1c2ccc([nH]2)c(-c2cccc(Br)c2)c2nc(cc3nc(c(-c4cccc(Br)c4)c4ccc1[nH]4)C=C3)C=C2,0.0
420,COc1ccc(-c2c(C#N)[n+]([O-])c3cc(C)ccc3[n+]2[O-])cc1,0.0
421,COCCc1sc[n+](CCCc2cn(CCc3sc[n+](Cc4ccccc4)c3C)nn2)c1C,0.0
422,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(CNCc3ccccc3)c(O)cc(O)c12,0.0
423,COC1=CC(c2ccc[nH]2)=NC1=Cc1[nH]ccc1Cc1ccc2ccccc2c1,1.0
424,COCCn1ccnc1CN(Cc1ccccn1)Cc1sccc1C,1.0
425,CC(C)N1C(=O)C(=O)N=C1N=C(NCc1ccccc1)Nc1ccc(Cl)c(Cl)c1,0.0
426,COC(=O)CC1CCN(C(=O)Nc2ccc(-c3cc[nH]n3)cc2)C1,1.0
427,CCCCCC(C)NCc1coc(-c2ccc(OC)cc2)n1,0.0
428,COCCC(SC(=O)C(C)(C)C)=C(C)N(C=O)CCCCCCCCCCCCN(C=O)C(C)=C(CCOC)SC(=O)C(C)(C)C,1.0
429,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)c(Cl)c1,0.0
430,N#Cc1cc(C(=O)Nc2ccccc2)cc(C(=O)Nc2ccccc2)c1,0.0
431,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(CNCc3ccco3)c(O)cc(O)c12,0.0
432,CC1CCC2C(C)C(OCCNCCN=c3nc(N4CCCCC4)[nH]c(N4CCCCC4)n3)OC3OC4(C)CCC1C32OO4,1.0
433,CCCN(CCCN=c1cc[nH]c2cc(Cl)ccc12)Cc1cc(F)ccc1OC,1.0
434,O=C1c2ccccc2C(=O)c2ccccc21,0.0
435,O=C1C(=Cc2ccco2)SC(=S)N1CCCCN=c1cc[nH]c2cc(Cl)ccc12,1.0
436,Cc1ccc(N=c2[nH]cnc3ccc(NC(=O)Nc4ccc(Cl)cc4)cc23)cc1,1.0
437,Cc1ccc([N+](=O)[O-])c(OP2(=S)NCCCO2)c1,0.0
438,Cc1cc(C)c(N=c2[nH]c(=NCCCCN=c3[nH]c(=Nc4c(C)cc(C)cc4C)[nH]c(=Nc4c(C)cc(C)cc4C)[nH]3)[nH]c(=Nc3c(C)cc(C)cc3C)[nH]2)c(C)c1,0.0
439,N#Cc1c(-c2ccc(F)cc2)[n+]([O-])c2ccccc2[n+]1[O-],0.0
440,O=C1c2ccccc2C2=Nc3ccccc3SC(c3ccc(Br)cc3)C12,0.0
441,COc1cc2cc(N3CCN(C)CC3)[nH]c(=NC3CCN(Cc4ccccc4)CC3)c2cc1OC,1.0
442,O=C(c1cn(CCN=c2cc[nH]c3cc(Cl)ccc23)nn1)C1CCCCO1,1.0
443,COc1c2c(cc3c1c(=O)c1cccc(OC)c1n3C)OCO2,0.0
444,CCCNC(=O)CCC(C)C1CCC2C3CCC4CC5(CCC4(C)C3CC(OC(C)=O)C12C)OOC1(CCCCC1)OO5,1.0
445,COc1ccc(C2CC(c3ccc(OCc4cn(CCCN=c5cc[nH]c6cc(Cl)ccc56)nn4)c(OC)c3)=NN2C(C)=O)cc1OC,0.0
446,O=C(c1cccc(Cn2cncn2)c1)N(O)CCC(c1ccc(Cl)c(Cl)c1)[PH](=O)(=O)O,1.0
447,CN1CCN(CC(O)C(Cc2ccccc2)NC(=O)OC(C)(C)C)CC1,0.0
448,CC(C)(C)OC(=O)N1CCN(c2cc(-c3ccc(Oc4ccccc4)cc3)[nH]n2)CC1,0.0
449,O=c1ccn(C2CC(O)C(CNCc3ccccc3)O2)c(=O)[nH]1,0.0
450,NS(=O)(=O)c1cccc(-c2ccc3nccc(-c4ccncc4)c3n2)c1,1.0
451,COc1ccc(C(=O)C=Cc2ccccn2)cc1,0.0
452,O=C(CN(Cc1ccc(C(O)=NO)cc1)C(=O)Cc1ccccc1)NCc1ccccc1,1.0
453,CN(CCCCNC(=O)c1cc(Br)c(Br)[nH]1)CCCNC(=O)c1cc(Br)c(Br)[nH]1,0.0
454,COc1cc(OC)c(OC)cc1C=C1C(=O)OC(C)(C)OC1=O,0.0
455,COc1cc2oc(=O)cc(-c3cc(OC)c(OC)c(OC)c3)c2cc1OC,0.0
456,CCC(C)C(=O)OCCC(C)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,0.0
457,CCOC(=O)c1c(-c2ccccc2)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-],0.0
458,COc1ccc2c(c1)nc(-c1ccc(N)cc1)c1[nH]ccc12,0.0
459,COc1ccc(C=CC(=O)c2cccc(OCc3cn(CC(O)COc4c(C)sc(O)c4C)nn3)c2)cc1,0.0
460,COC(=O)c1cc(CC2OC3OC4(C)CCC5C(C)CCC(C2C)C35OO4)c(CC2OC3OC4(C)CCC5C(C)CCC(C2C)C35OO4)cc1C(=O)OC,1.0
461,Cc1ccc(C2C(OC3CC(C)CCC3C(C)C)C(=O)N2C(C)c2ccccc2)cc1,0.0
462,Cc1[nH]c(CN2CCCC2)c(-c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)c(=O)c1Cl,0.0
463,CCCCN1C(=O)C(C=CCc2ccccc2)=NC1=S,0.0
464,N=C(N)c1cccc(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)c1,0.0
465,Cc1ccc(CC(=O)Nc2ccc(NC(=O)C=Cc3ccc(Br)cc3)cc2C(=O)c2ccccc2)cc1,0.0
466,CN1CCC2c3ccccc3N3C(O)CC(c4ccoc4O)CC1C23,0.0
467,CC(=O)c1cccc(NC2C(N)C(NC(=O)N3CCCCC3)(C(C)O)C(C)(O)C2(O)CO)c1,0.0
468,CC(C)(C)n1nnnc1C(c1cccc(N=c2cc[nH]c3cc(Cl)ccc23)c1)N1CCCCC1,1.0
469,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2OCCC(=O)NCCN=c2cc[nH]c3cc(Cl)ccc23)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,1.0
470,CC(=O)OC(C=CC(C)C(=O)O)C(C)C1CCC2(C)C3=CCC(C(C)(C)OC(C)=O)C4(CCC(=O)OC4)C3=CCC12C,0.0
471,O=C(NCCN=c1cc[nH]c2cc(Cl)ccc12)c1ccc2c(c1)C(=O)N(NC(=O)c1ccncc1)C2=O,1.0
472,O=C(CN1CCCCC1)OC1CC2(N3CCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2,1.0
473,COc1ccc(CNCCCNCCCCCCCCNCCCNCc2ccc(OC)cc2)cc1,0.0
474,CN(C)CCOC(=O)CCCC(=O)Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,1.0
