n,SMILE,class
241,CC(=O)Nc1ccc(S(=O)(=O)NC(Cc2ccccc2)c2nc3ccccc3c(=O)n2N=Cc2cccc(Br)c2)cc1,0.0
242,CC(C)(C)C(=O)NC(C(O)=NO)c1ccc(Br)cc1,1.0
243,CC(=O)OC(C=CC(C)C(=O)O)C(C)C1CCC2(C)C3=CCC(C(C)(C)OC(C)=O)C4(CCC(=O)OC4)C3=CCC12C,0.0
244,COc1cc2oc(=O)cc(-c3cc(OC)c(O)c(OC)c3)c2cc1OC,0.0
245,Cc1sc(O)c(C)c1OCCN1C(=O)C(=O)c2cc(Cl)ccc21,0.0
246,COc1cc(NC(C)CCCNC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ncccc2c1,0.0
247,CC1(C)N=C(N)N=C(N)N1c1ccccc1,1.0
248,c1ncn(CCCCCCCCCCCCn2cncn2)n1,0.0
249,CCOC(=O)C(C)NP(=O)(CCOCCn1cnc2c(=O)[nH]c(=N)[nH]c21)NC(C)C(=O)OCC,0.0
250,Cc1cc(=NCCCN=c2cc[nH]c3cc(Cl)ccc23)[nH]c(=NCCO)[nH]1,1.0
251,C1CCC2(C1)OOC1(CCCC1)OO2,1.0
252,CCCn1cc[n+](CC(O)([PH](=O)(=O)[O-])[PH](=O)(=O)O)c1,0.0
253,C#CCCNCC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,1.0
254,O=c1c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2[nH]c2cc(Cl)cc(Cl)c12,1.0
255,CCCCN=c1[nH]c(=Nc2ccc(N=c3cc[nH]c4cc(Cl)ccc34)cc2)[nH]c(=Nc2ccccc2C)[nH]1,1.0
256,C1=CCCC2C=C(c3nccc4c3[nH]c3ccccc34)C3CCN(CCCC1)CC31CC3C=CCCCCN3C21,1.0
257,CCC1(C)CCCN(C(=O)Cc2c(C)noc2Cl)C1,0.0
258,CC1CCC2C(C)C(c3ccc(CN4CCCCC4)[nH]3)OC3OC4(C)CCC1C32OO4,1.0
259,CC(C)Sc1nncc(-c2cnnc(OCCN(C)C)n2)n1,1.0
260,c1ccc2nc(-c3cnc4c(c3)[nH]c3ccccc34)ccc2c1,0.0
261,Clc1ccc2c(=NCCCN=c3nc(Cl)cc(Cl)[nH]3)cc[nH]c2c1,1.0
262,O=C1NC(Cc2ccc(OCc3ccccc3)cc2)c2nc3ccccc3c(=O)n2C1Cc1c[nH]c2ccccc12,0.0
263,O=S(=O)(NCCO)c1cccc(N=c2ccc3nccc(-c4ccncc4)c3[nH]2)c1,1.0
264,CSCCC(C(=O)NC(C(=O)N(C)C(C(=O)N(C)C(C(=O)NCCc1ccccc1)C(C)C)C(C)C)C(C)C)N(C)C(=O)C(N)C(C)C,0.0
265,Nc1ccc(CC(O)([PH](=O)(=O)O)[PH](=O)(=O)O)cc1,0.0
266,CC1=CCC2OC2(C)CCC(C(C)(C)O)OC(=O)c2ccc(O)c(c2)CC2=C(C)CCC12,0.0
267,CC(O)CN1CCC(CNCc2cccc(C(F)(F)F)c2)CC1,1.0
268,CC(O)CC(=O)OC1C(O)C=C2CCN3Cc4cc5c(cc4C1C23)OCO5,0.0
269,O=C1C(=Cc2ccc(Cl)cc2Cl)Oc2cc(O)ccc21,0.0
270,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(Cl)c(Cl)c1,0.0
271,C[S+]([O-])c1ccc(-c2cnc3ccc(-c4ccc(S(C)(=O)=O)cc4)nn23)cc1,1.0
272,CCOC(C(=O)Nc1cccc2ncccc12)c1ccc(Cl)cc1Cl,0.0
273,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC,1.0
274,CCN(CC)CCCNC(=S)N=c1cc[nH]c2cc(Cl)ccc12,0.0
275,CCCCNC(=O)C(CC(C)C)NC(=O)C(NC(=O)c1ccc(Oc2ccc(C(=O)NC(C)C(=O)NCCCN=c3cc[nH]c4cc(Cl)ccc34)cc2)cc1)C(C)CC,1.0
276,Clc1ccc(Cl)c(N=c2[nH]c(C(Cl)(Cl)Cl)nc3ccccc23)c1,0.0
277,CC(C)=CCCC(C)=CCn1cc(CSc2ccccc2C(=O)O)nn1,0.0
278,NC(=NO)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,0.0
279,Cc1ccc(NC(=O)N2CCCN(c3ccc(NC(=O)c4cccs4)cc3C(=O)NCc3ccc(F)cc3)CC2)cc1,0.0
280,[C-]#[N+]C1(C)C(C)CC2CC(C)C3CCC(C)(N=C=O)C4CCC1C2C34,1.0
281,COc1c(Nc2ccc(N3CCCCC3)cc2)c(=O)c1=O,0.0
282,Cc1nn(-c2ccccc2)c(-n2ccnc2)c1C1C(C(N)=O)C(=N)N(c2ccc(O)cc2)C2=CC(C)(C)CC(=O)C21,1.0
283,CN1CCN(c2ccc(C(=O)C3CC3c3ccc(Cl)cc3)cc2)CC1,0.0
284,CC(C)(CO)C(=O)C(O)NCCC(=O)NCc1ccc2c(c1)OCO2,0.0
285,COC(=O)C1c2ccoc2CC2C1C(OC(C)=O)C(O)C1C(C)(C(=O)OC)CCCC21C,0.0
286,COc1ccc(C(=O)Nc2ccc3c(c2)C(=O)Nc2cccnc2O3)cc1OC,0.0
287,CCN(CC)CCCN=C(N=c1c2ccc(Cl)cc2[nH]c2ccc(OC)nc12)c1ccccc1,1.0
288,O=S(=O)(NCC1CC2CCN1CC2CN1CCCC1)c1ccc(Cl)cc1,0.0
289,COc1cccc(CN=c2cc(C)[nH]c(-c3ccncc3)n2)c1OC,1.0
290,COc1cc(OC)c2c(c1CC=C(C)C)OC(c1ccccc1)CC2O,0.0
291,CC1CCC2C(CCC#N)C(=O)OC3OC4(C)CCC1C32OO4,1.0
292,Cc1cc(N2CCCCC2)[nH]c(=NCCCCCCN=c2cc[nH]c3cc(Cl)ccc23)n1,1.0
293,O=C1CCSC(c2c(Cl)cccc2Cl)N1CCCN=c1cc[nH]c2cc(Cl)ccc12,0.0
294,O=C1C(=Cc2ccccc2)Oc2ccccc21,0.0
295,O=c1cc(-c2ccc(-c3ccccc3)cc2)[nH]c(SCCCCC(O)=NO)n1,1.0
296,CCCCCC=c1cc(CCC)c(=Cc2[nH]c(-c3ccc[nH]3)cc2OC)[nH]1,1.0
297,CC(C)CCc1sc(=NC(=O)c2cc(NC(=O)c3ccc(C=Cc4ccc5ccccc5c4)cc3)cn2C)[nH]c1C(=O)NCCN1CCOCC1,1.0
298,N=c1nc(-c2cn(S(=O)(=O)c3ccc(C(F)(F)F)cc3)c3ccc(Br)cc23)cc[nH]1,0.0
299,COc1ccc(C(=O)C=Cc2ccnc3ccccc23)c(OC)c1OC,0.0
300,NC1CCC(N=c2[nH]c(=Nc3ccc(C(=O)N4CCCCC4)cc3)c3ncn(-c4cccc(C(=O)O)c4)c3[nH]2)CC1,0.0
301,Clc1ccc2c(=NCCCN=c3[nH]ccc(=Nc4ccccc4)[nH]3)cc[nH]c2c1,1.0
302,O=C1CCSCN1CCCN=c1cc[nH]c2cc(Cl)ccc12,0.0
303,CCCCCCCCCCC1(C)SC(=O)C(CC)C1=O,0.0
304,CCN(CC)Cc1ccc(C(c2ccccc2Cl)n2cncn2)cc1,1.0
305,c1cnnc(N2CCCC2CN=c2[nH]cnc3sccc23)c1,0.0
306,CN=S1(=O)CC2C(OC(COCc3ccccc3)C(OCc3ccccc3)C2OCc2ccccc2)c2cc(C(C)(C)C)ccc21,1.0
307,CCCOCC1Cc2c(n(Cc3ccccc3)c3ccccc23)C2CCCC(=O)N12,0.0
308,O=C1Nc2ccc(Cl)cc2C12NCCc1c2[nH]c2ccccc12,1.0
309,CC(C)CCNC(=O)CNC(=O)C(O)C(C)(C)CO,0.0
310,NS(=O)(=O)c1n[nH]c(=NC(=O)c2c(F)c(F)c(F)c(F)c2F)s1,0.0
311,Cc1cc(N(CCCN=c2cc[nH]c3cc(Cl)ccc23)Cc2cccs2)nc(N2CCCCC2)n1,1.0
312,O=C1CCN(C(C(=O)Nc2ccc(Cl)cc2C(=O)c2ccccc2)c2ccccc2)CC1,0.0
313,CNCCNS(=O)(=O)c1cccc2cnccc12,0.0
314,Cc1cc(=NCc2ccccc2)[nH]c(=Nc2ccc(OCCCCCOc3ccc(N=c4[nH]c(C)cc(=NCc5ccccc5)[nH]4)cc3)cc2)[nH]1,1.0
315,O=C(NCCCN=c1[nH]c2ccccc2[nH]1)c1ccccc1Cl,0.0
316,OC(CN1CCN(C(c2ccccc2)c2ccccc2)CC1)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,1.0
317,COc1ccc(C=CC(=O)OCc2cn(Cc3nccc4c3[nH]c3ccccc34)nn2)cc1,0.0
318,CC(CN=c1[nH]c(-c2ccccc2)nc2nc(-c3ccc(Cl)cc3)oc12)N1CCCCC1,0.0
319,O=C1N=c2ccccc2=C1CC(=O)c1ccccc1,0.0
320,O=C(CCCCCCC(O)=NO)N=c1[nH]c(-c2ccccc2)cs1,1.0
321,CCc1ccc(-c2ccc(C=CC(=O)Nc3ccc(NC(=O)Cc4ccc(C)cc4)c(C(=O)c4ccccc4)c3)o2)cc1,1.0
322,Cc1c(-c2ccc(Oc3cccc(OCCN4CCOCC4)c3)cc2)[nH]c2ccccc2c1=O,1.0
323,O=c1[nH]cnc2c(C3NC(CO)C(O)C3O)c[nH]c12,1.0
324,CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4C(C)C(C)CCC4(C(=O)NCCCN4CCN(CCCN(Cc5ccc(Cl)cc5)Cc5ccc(Cl)cc5)CC4)CCC23C)C1(C)C,0.0
325,COc1cc(C=NNC(=O)CCN2CCN(c3ccnc4cc(Cl)ccc34)CC2)ccc1OC(C)C,0.0
326,COc1cc(Cc2c(C)[nH]c(=N)[nH]c2=N)cc(OC)c1OC,0.0
327,O=C1Nc2ccccc2C1=Cc1ccc(Cl)cc1,0.0
328,CCCn1ncc(-c2cc[nH]c(=NC3CC(C)(C)NC(C)(C)C3)n2)c1C,1.0
329,CCOC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.0
330,CCOC(=O)CC1CCCCC12OOC1(CCCCC1CC(=O)OCC)OO2,1.0
331,CCCCCCCCC[N+](C)(C)C,0.0
332,Cn1nc(Cc2ccc3c(c2)OCO3)c2ccccc2c1=O,0.0
333,N=c1[nH]cc(-c2ccc(C(=O)N3CCC(N)C3)cc2)nc1-c1ccc(C(F)(F)F)nc1,1.0
334,Cc1cc(CN2CCc3[nH]c(-c4ccncc4)nc(=O)c3CC2)c(C)s1,1.0
335,C=C(C)C=Cc1c(OCc2cn(-c3cccc(F)c3)nn2)c(O)c2ccccc2c1O,0.0
336,CCn1ccc(=Nc2ccc(Oc3cccc(OC(F)(F)F)c3)cc2)c2ccc(Cl)cc21,0.0
337,CCOC(=O)c1cn(CC)c2cc(N(C)CCc3ccc(OC)c(OC)c3)c(F)cc2c1=O,0.0
338,CCCCN(CCCC)CCCN1CCN(CCCNC(=O)C23CCC(C)C(C)C2C2=CCC4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC4(C)C2(C)CC3)CC1,1.0
339,CC(=O)OC1CC(C)(C)C2(O)CCC3C(=O)c4ccoc4CC3C2(C)C1OC(C)=O,1.0
340,CC(=O)OC1C(OC(C)=O)C(C)(C)C2(O)CCC3C(=O)c4ccoc4CC3C2(C)C1OC(C)=O,0.0
341,N=C(N)c1ccc2oc(CCCCCCCc3cc4cc(C(=N)N)ccc4o3)cc2c1,1.0
342,Cc1cccc(C2OOC(c3ccccc3)OO2)c1,1.0
343,Cc1ccc(CC(=O)Nc2ccc(NC(=O)C=Cc3ccc(-c4ccc(Br)cc4)o3)cc2C(=O)c2ccccc2)cc1,1.0
344,CCc1ccc(C(=O)NCCCN2CCN(CCCN=c3cc[nH]c4cc(Cl)ccc34)CC2)cc1,1.0
345,OCCCCCCn1c(O)c2c(c1O)C1CCC2O1,0.0
346,COc1cc(C(=O)C=Cc2ccc3ccccc3c2)cc(OC)c1OC,0.0
347,CCC(C)C(N)C(=O)NC(Cc1ccccc1)C(O)CN1CCN(CC(O)C(Cc2ccccc2)NC(=O)C(N)C(C)CC)CC1,0.0
348,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccn2ncc(-c3cccc(Cl)c3)c2n1,1.0
349,CC(C)(N)CNC(=O)CC1CCC2(CC1)COC1(OO2)C2CC3CC(C2)CC1C3,1.0
350,O=C(Cc1ccc(N(Cc2cccc(F)c2)C(=O)C2CCCC2)cc1)NCCN1CCCC1,0.0
351,O=CN1CCN(C(=O)CC2CCC3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)CC1,1.0
352,CC(NCC1CCN(CCO)CC1)c1ccc(OC(F)(F)F)cc1,1.0
353,Cc1ccc(C2OOC(c3ccc(CNc4ccccc4)cc3)OO2)cc1,0.0
354,CC(=NC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O)C(=O)NC(CC(C)C)C(=O)OCc1ccccc1,0.0
355,COc1ccc(OC)c(NC(=O)CN2CCc3[nH]c4ccc(F)cc4c(=O)c3C2)c1,0.0
356,O=C(Nc1ccc(Cl)cc1C(=O)N=c1cc[nH]cc1)c1ccc(Cl)cc1Cl,1.0
357,O=C1c2cccc3c(N4CCN(CCO)CC4)ccc(c23)C(=O)N1CCCCCCCCN=c1cc[nH]c2cc(Cl)ccc12,1.0
358,Cc1cc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc(N2CCCC2)n1,1.0
359,CCN(CC)Cc1cn(-c2ccnc3cc(Cl)ccc23)nn1,0.0
360,O=c1c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2[nH]c2cc(Cl)c(Cl)cc12,1.0
361,COC1=CC(=O)c2ccccc2C1=O,0.0
362,CC(C)c1c2ccccc2[n+](C)c2c1[nH]c1ccccc12,0.0
363,CCC(C)C1NC(=O)C(Cc2cn(OC)c3ccccc23)NC(=O)C(CCCCCSC(C)=O)NC(=O)C2CCCCN2CC1=O,0.0
364,O=C(CO)C(CCc1ccccc1)NC(=O)C1Cc2ccccc2CN1C(=O)OCc1ccccc1,0.0
365,COc1cc(C=CC(=O)c2c(O)c3ccccc3oc2=O)ccc1O,0.0
366,C#CCCCCC(C)C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(N)=O)C(C)C)C(C)C)C(C)C)C(C)C,0.0
367,CN1CCC(N(Cc2ccccc2)Cc2ccccc2)CC(O)C1,1.0
368,O=C(C=Cc1ccnc2ccccc12)c1ccc(O)cc1O,0.0
369,O=C(C=Cc1cnc2ccccc2c1)c1cc(F)ccc1F,0.0
370,COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(O)c(OC)cc3c1C(C2)NCC3,1.0
371,CC(C)N1C(=O)C(=O)N=C1N=C(NCCCCCCNC(=O)OC(C)(C)C)Nc1ccc(Cl)c(Cl)c1,0.0
372,OCC1OC(On2cc(Cn3c(O)c(N=Nc4ccc(Br)cc4)c4ccccc43)nn2)C(O)C(O)C1O,0.0
373,Cc1cccc(=NC(=O)c2cc(S(=O)(=O)N(C)c3ccc(F)cc3)ccc2Cl)[nH]1,0.0
374,N#Cc1ccc(C(O)CCNC2CCN(c3ccc([N+](=O)[O-])cc3C(F)(F)F)CC2)cc1,0.0
375,CCCCCCCCC=Cc1c(OC(C)=O)c(O)c2ccccc2c1O,1.0
376,CCCCOc1c(N(CCc2ccccc2)NC(=O)C(CC(C)C)NC(=O)OCc2ccccc2)c(=O)c1=O,0.0
377,CCOC(=O)c1c(O)coc1Nc1cnc2ccccc2c1,1.0
378,CCCCCCCCCC[N+](C)(C)C,1.0
379,CC(=O)Nc1ccc(C(=O)C=Cc2ccccc2)cc1,0.0
380,CCCCCCCCCCCCCCCC(=O)N(CCCCN=C(N)N)CCCN=C(N)N,0.0
381,CC(=O)Cc1cc(O)cc2oc(C)cc(=O)c12,0.0
382,COc1ccc2c(c1)[nH]c(=NCCCN(C)CCCN=c1[nH]c3cc(OC)ccc3n3cccc13)c1cccn12,1.0
383,O=C(C(=Cc1ccc(Cl)cc1)Oc1ccc(C=NN=c2cc[nH]c3cc(Cl)ccc23)cc1)c1ccc(Cl)cc1,1.0
384,Clc1cccc(-n2nc(-c3ccccc3)n[n+]2-c2cccc(Cl)c2)c1,1.0
385,CCC1CN2CCC1CC2CNCc1ccc(OC(F)(F)F)cc1,1.0
386,CCCS(=O)(=O)N1CCN(c2ccnc3cc(Cl)ccc23)CC1,0.0
387,CN1CCc2cc3c(c4c2c1cc1ccccc14)OCO3,1.0
388,CC(=O)OC1C(OC(C)=O)C(C)(C)C2(O)CCc3c(cc4occc4c3C)C2(C)C1OC(C)=O,0.0
389,CC(=O)OC1CC(C)(C)C2(O)CCc3c(cc4occc4c3C)C2(C)C1OC(C)=O,1.0
390,COc1ccc(CCc2cc(O)cc(OC)c2C(=O)O)cc1,0.0
391,Nc1cccc2ncccc12,0.0
392,Cc1cc(C(O)Nc2cc(C)n3cc[nH]c23)nn1C(C)C,1.0
393,Clc1ccc2c(=NCCCN3CCN(CCCN(CCCc4ccccc4)CCCc4ccccc4)CC3)cc[nH]c2c1,1.0
394,COc1cccc(-c2nc(C)c(C(=O)N=c3nc(C(C)C)[nH][nH]3)s2)c1,1.0
395,N#Cc1cc(C(=O)Nc2ccccc2)cc(C(=O)Nc2ccccc2)c1,0.0
396,Cc1cc(N2CCCCC2)[nH]c(=NCCCN=c2cc[nH]c3cc(Cl)ccc23)n1,1.0
397,N=c1[nH]c(=O)c2cc(S(=O)(=O)c3ccc4ccccc4c3)ccc2[nH]1,1.0
398,CC=C1CN2CCc3c([nH]c4ccccc34)C2CC1Cc1nccc2c1[nH]c1ccccc12,0.0
399,CCCCCCCCCCCC[n+]1ccc(C)cc1N,0.0
400,N=c1[nH]c(CCCOC(=O)OCc2ccccc2)c(-c2cccc(Cl)c2)c(=N)[nH]1,0.0
401,CN(C)c1ccc2c(ccc(C=Cc3ccc[nH]3)[n+]2C)c1,0.0
402,COc1cccc(CN2CCCN(Cc3cccc(OC)c3O)C2c2ccc(N(CCCl)CCCl)cc2C)c1O,0.0
403,O=C(O)c1c(O)csc1Nc1ccc2ccccc2c1,0.0
404,CC(=O)Oc1c(-c2c(C)cc3c(C(C)C)c(O)c(O)c(C#N)c3c2OC(C)=O)c(C)cc2c(C(C)C)c(O)c(O)c(C#N)c12,0.0
405,CCCCCCCn1cc[n+](CC([PH](=O)(=O)[O-])[PH](=O)(=O)O)c1,0.0
406,CCCC1CC2CCC3N=C(N)N=C(C1CC)C23,0.0
407,CCOP(=S)(NC1CCCC1)Oc1ccc([N+](=O)[O-])cc1C,0.0
408,CSc1ccc(CC2(O)c3ccccc3-c3nc4ccccc4n32)cc1,0.0
409,COc1cc(OC)c(OC)cc1C=CC(=O)c1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1,0.0
410,CCCCOc1cc2c3c(nc(C)cc3c1)C=C(C)O2,0.0
411,COC(=O)c1c(-c2ccccc2)nc(=NCCCN=c2cc[nH]c3cc(Cl)ccc23)[nH]c1C,1.0
412,Cc1c(CCOCCCCCCOCCc2sc[n+](C)c2C)sc[n+]1C,1.0
413,O=C(Nc1ccccc1O)c1ccc(Oc2cccc(C(=O)Nc3ccccc3O)c2)cc1,1.0
414,O=c1c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2[nH]c2cc(F)cc(F)c12,1.0
415,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(O)CN2CCN(Cc3ccc(F)cc3)CC2)cc1,0.0
416,Cc1cc(N2CCN(C)CC2)[nH]c(=NCc2cc(N=c3cc[nH]c4cc(Cl)ccc34)ccc2F)n1,1.0
417,CC1CCC2C(C)C(c3ccc(CN4CCCC4)[nH]3)OC3OC4(C)CCC1C32OO4,1.0
418,O=C(c1scc2c1OCCO2)N1CCOC(CCc2ccccc2)C1,1.0
419,Nc1ccc2oc(-c3ccc(F)cc3)cc(=O)c2c1,0.0
420,CC1CCC2C(C)C(CC(=O)NCCCN(CCCCNC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)OC3OC4(C)CCC1C32OO4,1.0
421,COCCc1sc[n+](CCCCc2ccc3ccc(CCCC[n+]4csc(CCOC)c4C)cc3c2)c1C,1.0
422,C=c1cc(C)c(=Cc2[nH]c(-c3ccccc3)cc2OC)[nH]1,0.0
423,CC1CCC2C(C)C(OCC(COC3OC4OC5(C)CCC6C(C)CCC(C3C)C46OO5)OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,0.0
424,CN(CCc1ccccc1)CCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O,0.0
425,CC1(C)OC(=O)C(C=Nc2ccccc2-c2nc3ccccc3s2)C(=O)O1,0.0
426,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(CNCCc3c(Cl)cccc3Cl)c(O)cc(O)c12,1.0
427,CCCNC(=O)CCC(C)C1CCC2C3CCC4CC5(CCC4(C)C3CC(OC(C)=O)C12C)OOC1(CCCCC1)OO5,1.0
428,Oc1ccc(-c2cc(-c3ccc(O)c(O)c3)[nH]c(=NCCCCN=c3cc[nH]c4cc(Cl)ccc34)n2)cc1,0.0
429,OCC1OC(n2cnc3c(=NOCc4ccccc4)[nH]cnc32)C(O)C1O,0.0
430,CC(=NCCCN1CCOCC1)N=c1cc[nH]c2cc(Cl)ccc12,1.0
431,CC(C)(CO)C(=O)C(O)NCc1cc(CCc2ccccc2)on1,0.0
432,Clc1ccc2c(N3CCNCCN(c4ccnc5cc(Cl)ccc45)CC3)ccnc2c1,1.0
433,O=C1C(=O)N(CCCCCBr)c2ccccc21,0.0
434,CCCCN(CC)C([PH](=O)(=O)O)[PH](=O)(=O)O,0.0
435,CC(C)(C)n1ncc2c(=O)n(CC(=O)NCc3ccccc3)cnc21,1.0
436,Brc1ccc2[nH]c3c[n+](Cc4ccccc4)ccc3c2c1,0.0
437,ON=C(O)CCCCCn1cc(-c2ccc3ccccc3n2)nn1,1.0
438,CN(C)c1ccc(CC(=O)NC2CNCC2c2cc3ccccc3o2)cc1,1.0
439,O=C(COc1ccc(C(=O)C=Cc2ccccc2)cc1)NCCCN=c1cc[nH]c2cc(Cl)ccc12,1.0
440,COc1ccc(CN=c2cc(C(F)(F)F)c(C#N)c3[nH]c4ccccc4n23)cc1,0.0
441,CCCCCCOc1ccc(NC(=O)C2C3CCC(O3)C2C(=O)O)cc1,0.0
442,CC=C1CN2C3CC45c6cc(OC)ccc6N(C)C4(O3)C2CC1C5(COC(=O)c1cc(OC)c(OC)c(OC)c1)C(=O)OC,0.0
443,O=C(C=Cc1ccccc1)OCC(O)c1ccccc1,0.0
444,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(O)C(N(C)C)C2O)C(CC=O)CC(C)C(=NOCCCc2cn(-c3cnc4ccccc4c3)nn2)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,1.0
445,CC(=O)C1CCC(C)C2(C1)OOC1(CC(C(C)=O)CCC1C)OO2,1.0
446,CCC(=O)CCCCCC1NC(=O)C2CCCCN2C(=O)C(C(C)CC)NC(=O)C(Cc2cn(OC)c3ccc(Br)cc23)NC1=O,1.0
447,CCCC=NC(=S)NC1C(=O)N(c2ccc(C)cc2)C1CCc1ccccc1,0.0
448,O=C(Nc1ccc(Cl)cc1)N1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,1.0
449,Cc1cc(C)n(C2CN(CC(O)c3cc(F)ccc3F)C2)n1,1.0
450,CC(C)C(N)C(=O)Nc1ccc2nc(SCC(=O)c3ccc4ccccc4c3)sc2c1,0.0
451,C=C1C(=O)C23CCC4C5(C)CCCC4(OC5=O)C2(C)CCC1(OC)C3,0.0
452,CC(C)(C)N1CCN(CC2CCN(c3nccc4[nH]c(-c5cc(F)cc(F)c5)nc34)CC2)CC1,1.0
453,COc1ccc(C(=O)C=Cc2ccncc2)cc1,0.0
454,ON=Cc1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,0.0
455,Clc1ccc2c(=NCCCN3CCN(CCCNCc4ccccc4)CC3)cc[nH]c2c1,1.0
456,Cc1ccc(-c2cn(-c3ccnc4cc(Cl)ccc34)nn2)cc1,0.0
457,CCC(C)C1NC(=O)C(Cc2c[nH]c3ccccc23)n2c1nc1ccc(Br)cc1c2=O,0.0
458,CC(CCO)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,0.0
459,CCC(C)c1cc(C=CC(=O)c2ccco2)cc(C=NCCN=c2cc[nH]c3cc(Cl)ccc23)c1O,1.0
460,Cc1cc(C2CCCN(CC(=O)N=c3[nH]c4c(s3)CCC4)C2)[nH]n1,1.0
461,Clc1ccc2c(=NCCCCCCCCN=c3nc(Cl)cc[nH]3)cc[nH]c2c1,0.0
462,COc1ccc(C(Sc2ccc(C)cc2)c2ccccn2)cc1,0.0
463,COc1cc(NC(C)CCCNC(=O)OC(C)(C)C)c2nc(C(F)(F)F)cc(C)c2c1-c1ccc(C(F)(F)F)cc1,0.0
464,COc1ccc(Cl)cc1C(=O)C=Cc1cnc2ccccc2c1,1.0
465,Fc1ccc(=Nc2cc3[nH]c(-c4cccc(-c5nn[nH]n5)c4)nc3cn2)[nH]c1,1.0
466,COc1ccc2cc1Oc1ccc(cc1)CC1c3cc4c(cc3CCN1C)Oc1c(OC)cc3c(c1O4)C(C2)N(C)CC3,1.0
467,COc1ccc2nc3cc(Cl)ccc3c(N3CCNCC3)c2c1,0.0
468,CCC(=O)CCCCCC1NC(=O)C2CCCCN2C(=O)C(C(C)CC)NC(=O)C(c2cn(OC)c3ccccc3c2=O)NC1=O,1.0
469,COC1C(OC(=O)NC(C(=O)NCCC2CCCN2C)C(C)C)CCC2(CO2)C1C1(C)OC1CC=C(C)C,1.0
470,COc1cc(N=c2c3ccccc3[nH]c3cc(N)ccc23)ccc1NS(C)(=O)=O,0.0
471,C=CCOc1ccc(C=CC(CCCC)c2ccc(OC)cc2OC)cc1,0.0
472,O[Si](c1ccccc1)(c1ccccc1)c1ccccc1,1.0
473,COc1ccc(N=Nc2c(O)n(Cc3cn(OC4OC(CO)C(O)C(O)C4O)nn3)c3ccccc23)cc1,0.0
474,O=[PH](=O)(O)CCc1cccc2c1B(O)OC2,0.0
475,C=C(C)C1CCc2cc(oc2O)CC2(C)OC2C2(O)C=C(C)C(=O)C1O2,0.0
476,Clc1cccc2nc3[nH]c4ccccc4c3c(Cl)c12,0.0
477,O=C(OCC1(O)C(Cl)C=CC(OC(=O)c2ccccc2)C1O)c1ccccc1,0.0
478,Clc1ccc(C(c2c[nH]cc2-c2ccc(-c3ccccc3)cc2)n2ccnc2)c(Cl)c1,0.0
479,CC1=C(OCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)c2ccccc2C1=O,1.0
480,CC1(C)OC(=O)C(C=Nc2cccc(-c3nc4ccccc4s3)c2)C(=O)O1,0.0
481,COc1cc(OC)c(OC)cc1C=CC=CC(=O)c1ccc(Br)cc1,0.0
482,CCC(C)C1OC(c2c(OC)c(-c3ccccc3)c[n+]([O-])c2OC)C(C)CC1C,0.0
483,CC1(C)CC(N(Cc2cccnc2)Cc2cccc(F)c2)CC(C)(C)N1,1.0
484,COc1cc(C=C(C#N)c2nc3ccccc3[nH]2)cc(OC)c1,1.0
485,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,0.0
486,OC12C3C4CC5C6C4C1C6C(C53)N2CCN1CCN(Cc2ccccc2)CC1,0.0
487,CN(C)CC(C)(O)CNC(=O)Nc1sc2ccccc2c1Cl,0.0
